Abundance_Controls,frac_aa_F,frac_aa_N,gravy,fraction_exposed,fraction_exposed_nonpolar_exposed,rsa_std,asa_sum,fraction_exposed_exposed_C,fraction_exposed_exposed_E,fraction_exposed_exposed_F,fraction_exposed_exposed_H,nsp_secondary_structure_coil,nsp_secondary_structure_sheet,Zeta Potential,Dh_functionalized,NP_incubation Concentration (mg/mL),Incubation Concentration (mg/ml),Abundance,NPUNID,Entry
0.0108748141281231,0.03442622950819672,0.03606557377049181,-0.3767213114754099,0.748,0.3662280701754386,0.21,48244.532,0.006578947368421052,0.1052631578947368,0.03070175438596491,0.03070175438596491,0.611,0.32,-7,266,2.4,40,0.080867733097781,34,Q28065
3.97818750745931e-05,0.03591160220994475,0.03729281767955801,-0.6785911602209932,0.593,0.2331002331002331,0.244,50736.065,0.0,0.2121212121212121,0.01165501165501166,0.009324009324009324,0.456,0.186,-7,266,2.4,40,0.0894750666077189,34,Q76LV1
3.97818750745931e-05,0.0303030303030303,0.02272727272727273,-0.3669191919191925,0.646,0.44140625,0.238,28457.187,0.00390625,0.1015625,0.01171875,0.03125,0.596,0.245,12,229,5.0,40,0.163939952519347,33,P00744
0.000217533105525803,0.04926108374384237,0.04433497536945813,-0.4911330049261084,0.852,0.4046242774566474,0.195,18235.004,0.005780346820809248,0.07514450867052024,0.04624277456647399,0.01734104046242774,0.67,0.232,-42,149,5.0,4,0.033463052542259,19,Q27967
3.97818750745931e-05,0.03883495145631068,0.06796116504854369,-0.6271844660194176,0.942,0.4123711340206185,0.173,11081.592,0.01030927835051546,0.09278350515463918,0.04123711340206185,0.01030927835051546,0.689,0.0,-12,271,5.0,40,0.0472195381181849,25,P07507
3.97818750745931e-05,0.03482587064676617,0.01492537313432836,-0.5905472636815922,0.851,0.4444444444444444,0.215,19219.236,0.005847953216374269,0.09941520467836257,0.02923976608187134,0.02339181286549707,0.711,0.259,-63,221,4.0,40,0.0205602246654641,18,Q3T149
3.97818750745931e-05,0.04807692307692308,0.03365384615384615,-0.3846153846153846,0.591,0.2682926829268293,0.28,15235.101,0.01626016260162602,0.1056910569105691,0.01626016260162602,0.0,0.5,0.197,-63,221,4.0,4,0.0011764000941379,17,A6QR46
0.00170920024458951,0.04054054054054054,0.05405405405405406,0.01283783783783767,0.791,0.4871794871794872,0.256,13399.392,0.008547008547008548,0.05128205128205128,0.0170940170940171,0.0170940170940171,0.554,0.338,-11,316,5.0,4,0.0628865270490443,30,P01035
0.00521067904751495,0.02806122448979592,0.01785714285714286,-0.6841836734693875,0.982,0.4675324675324675,0.132,39756.188,0.02597402597402598,0.05714285714285714,0.02337662337662338,0.02597402597402598,0.964,0.0,-11,316,5.0,40,0.0035673657081722,23,Q29RM2
3.97818750745931e-05,0.02955665024630542,0.02216748768472906,-0.4790640394088672,0.663,0.4089219330855018,0.246,30673.813,0.01115241635687732,0.1115241635687732,0.003717472118959108,0.01858736059479554,0.49,0.313,-63,221,4.0,40,0.0144643805703085,18,Q0VCP3
3.97818750745931e-05,0.03422053231939164,0.03041825095057034,-0.4425855513307984,0.578,0.2894736842105263,0.251,18271.823,0.0,0.1184210526315789,0.03289473684210526,0.03947368421052631,0.43,0.243,-42,151,5.0,40,0.0017317112527177,28,Q3T0X5
0.000492017508373055,0.04329004329004329,0.0670995670995671,-0.5021645021645018,0.537,0.3951612903225806,0.252,29483.555,0.004032258064516129,0.0564516129032258,0.01209677419354839,0.04838709677419355,0.606,0.175,-11,316,5.0,40,0.0047580032739928,23,Q2KJ83
3.97818750745931e-05,0.04473684210526316,0.04736842105263158,-0.3246052631578948,0.482,0.2978142076502732,0.236,44335.557,0.00546448087431694,0.08469945355191257,0.02185792349726776,0.02185792349726776,0.507,0.334,-11,316,5.0,4,0.0656629466752444,30,A5D7B7
3.97818750745931e-05,0.0,0.0,0.0,0.734,0.3491525423728813,0.229,32793.427,0.0135593220338983,0.08135593220338982,0.006779661016949152,0.09830508474576272,0.766,0.092,-3,609,5.0,40,0.0021946933520753,31,P49907
3.97818750745931e-05,0.03517587939698492,0.06030150753768844,-0.6135678391959806,0.704,0.3928571428571428,0.234,15200.067,0.0,0.07142857142857142,0.01428571428571429,0.0,0.573,0.0,-12,271,5.0,40,0.0091698009080179,25,Q5E9F5
3.97818750745931e-05,0.04979253112033195,0.05394190871369295,-0.2883817427385894,0.531,0.3359375,0.252,15363.564,0.0078125,0.1328125,0.0,0.0,0.419,0.083,12,229,5.0,40,0.0028763947880956,33,Q5E9B7
0.0620184646607532,0.05445544554455446,0.03217821782178218,-0.1086633663366337,0.559,0.3230088495575221,0.259,26429.196,0.008849557522123894,0.1061946902654867,0.008849557522123894,0.01327433628318584,0.45,0.297,-63,221,4.0,40,1.025299817595421,18,Q9N2I2
16.5585417852635,0.03342618384401114,0.01949860724233983,-0.02451253481894147,0.797,0.5104895104895105,0.211,28635.147,0.006993006993006993,0.05944055944055944,0.03146853146853147,0.03496503496503497,0.624,0.256,-12,271,5.0,40,10.26144796648467,25,P12763
3.97818750745931e-05,0.05224963715529753,0.0478955007256894,-0.3089985486211906,0.611,0.3657957244655582,0.239,47234.884,0.007125890736342043,0.1163895486935867,0.03087885985748218,0.02375296912114014,0.598,0.357,-42,151,5.0,40,0.0603240031236267,28,Q0VCX1
0.0620184646607532,0.05445544554455446,0.03217821782178218,-0.1086633663366337,0.559,0.3230088495575221,0.259,26429.196,0.008849557522123894,0.1061946902654867,0.008849557522123894,0.01327433628318584,0.45,0.297,-3,609,5.0,40,0.4548871410494542,31,Q9N2I2
3.97818750745931e-05,0.03866666666666667,0.06,-0.3021333333333331,0.604,0.3576158940397351,0.241,49799.86,0.004415011037527594,0.06622516556291391,0.008830022075055188,0.02428256070640177,0.589,0.233,-42,149,5.0,4,0.0067420412591492,19,Q3SYW2
0.357467915843436,0.04831932773109244,0.03361344537815126,0.1065126050420165,0.592,0.4148936170212766,0.249,30970.776,0.007092198581560284,0.07092198581560284,0.01773049645390071,0.03191489361702127,0.481,0.229,12,229,5.0,40,0.0812613917668981,33,P01017
3.97818750745931e-05,0.02917341977309562,0.0226904376012966,-0.5716369529983786,0.703,0.3248847926267281,0.224,47779.784,0.0,0.119815668202765,0.004608294930875576,0.02764976958525346,0.571,0.201,-12,271,5.0,40,0.0149688968644969,25,Q9N179
3.97818750745931e-05,0.03418803418803419,0.02991452991452992,-0.1863247863247864,0.564,0.3333333333333333,0.234,14488.285,0.0,0.1212121212121212,0.02272727272727273,0.0303030303030303,0.363,0.278,12,291,5.0,40,0.0151462162994782,32,Q3T0Y5
3.97818750745931e-05,0.05056179775280899,0.04119850187265917,-0.3664794007490636,0.61,0.3680981595092024,0.241,37791.887,0.0,0.1042944785276074,0.01533742331288344,0.03374233128834356,0.468,0.09,39,282,5.0,4,0.0008666577840257,22,Q5E9R3
3.97818750745931e-05,0.02542372881355932,0.0423728813559322,-0.3213983050847459,0.665,0.4140127388535032,0.25,35017.869,0.003184713375796179,0.09554140127388536,0.01273885350318471,0.01910828025477707,0.508,0.178,-49,229,5.0,4,0.0587404597833904,20,Q3SYV4
0.0517938448290048,0.06326034063260341,0.0535279805352798,-0.02262773722627744,0.56,0.3130434782608696,0.258,26976.222,0.02173913043478261,0.1,0.01739130434782609,0.01739130434782609,0.436,0.29,-12,271,5.0,4,0.0051939982309353,24,Q9TT36
3.97818750745931e-05,0.06843575418994413,0.04050279329608938,-0.3712290502793285,0.518,0.3099730458221024,0.235,43337.278,0.0,0.1105121293800539,0.0215633423180593,0.0215633423180593,0.485,0.203,-7,266,2.4,40,0.001046075244324,35,Q27970
3.97818750745931e-05,0.04242424242424243,0.0303030303030303,-0.5357575757575761,0.818,0.4074074074074074,0.21,14181.987,0.0,0.08148148148148149,0.02222222222222222,0.007407407407407408,0.679,0.206,-11,316,5.0,40,0.0091007148595395,23,P56425
0.0642788147923911,0.04166666666666666,0.05416666666666667,-0.4683333333333338,0.758,0.4725274725274725,0.248,20659.028,0.005494505494505495,0.07142857142857142,0.01648351648351648,0.03846153846153846,0.721,0.279,-42,151,5.0,40,0.0352224074825077,28,Q3Y5Z3
3.97818750745931e-05,0.0282258064516129,0.03225806451612903,-0.4330645161290324,0.573,0.2394366197183098,0.239,17129.808,0.0,0.1408450704225352,0.02112676056338028,0.02112676056338028,0.383,0.25,39,282,5.0,40,0.0805421311816324,27,Q3ZBG0
3.97818750745931e-05,0.01935483870967742,0.03870967741935484,-0.4961290322580648,0.774,0.375,0.225,13498.605,0.008333333333333333,0.075,0.0,0.008333333333333333,0.671,0.219,39,282,5.0,4,0.0236072796095323,22,P22226
0.000234776389055394,0.03260869565217391,0.04347826086956522,-0.1010869565217391,0.783,0.4305555555555556,0.236,8285.978,0.01388888888888889,0.08333333333333333,0.02777777777777778,0.01388888888888889,0.663,0.174,-42,149,5.0,4,0.0053472441489725,19,P82943
3.97818750745931e-05,0.05367231638418079,0.03672316384180791,-0.3531073446327687,0.644,0.3640350877192983,0.234,25617.663,0.004385964912280702,0.05263157894736842,0.03508771929824561,0.04385964912280702,0.613,0.266,-3,609,5.0,40,0.0024195430728221,31,P55252
0.0620184646607532,0.05445544554455446,0.03217821782178218,-0.1086633663366337,0.559,0.3230088495575221,0.259,26429.196,0.008849557522123894,0.1061946902654867,0.008849557522123894,0.01327433628318584,0.45,0.297,29,288,5.0,40,0.1852519415578184,29,Q9N2I2
3.33316194420297,0.0423841059602649,0.04304635761589404,-0.1903311258278138,0.574,0.3071593533487298,0.236,96761.618,0.008083140877598153,0.1247113163972286,0.01963048498845266,0.02771362586605081,0.495,0.371,29,288,5.0,40,2.505605113574022,29,Q7SIH1
0.00462095371063367,0.06,0.02,-0.224,1.0,0.47,0.145,11670.589,0.01,0.08,0.06,0.0,0.45,0.0,-11,316,5.0,4,0.1900353506082577,30,P81644
0.343097528502255,0.05376344086021505,0.05376344086021505,-0.1991397849462368,0.585,0.3088235294117647,0.252,30936.446,0.02573529411764706,0.1176470588235294,0.01102941176470588,0.01102941176470588,0.492,0.267,-11,316,5.0,40,0.6358712018707475,23,P41361
3.97818750745931e-05,0.04242424242424243,0.0303030303030303,-0.5357575757575761,0.818,0.4074074074074074,0.21,14181.987,0.0,0.08148148148148149,0.02222222222222222,0.007407407407407408,0.679,0.206,-49,218,5.0,40,0.0016423521614808,26,P56425
3.97818750745931e-05,0.03883495145631068,0.0412621359223301,-0.3407766990291266,0.437,0.2777777777777778,0.218,22127.853,0.0,0.15,0.0,0.03333333333333333,0.345,0.189,29,226,5.0,4,0.0014709568856004,21,P14568
0.00267865526270584,0.04112554112554113,0.05411255411255411,-0.4320346320346324,0.632,0.339041095890411,0.24,34376.583,0.01027397260273973,0.1335616438356164,0.03082191780821918,0.01712328767123288,0.634,0.232,12,229,5.0,40,0.097665943258145,33,P00741
1.12080321983248,0.04641350210970464,0.03586497890295359,-0.3343881856540085,0.568,0.275092936802974,0.219,30555.202,0.0,0.137546468401487,0.007434944237918215,0.02602230483271376,0.314,0.0,-7,266,2.4,40,0.0503615920579968,34,Q3MHN5
0.000437637298306173,0.03457446808510638,0.0797872340425532,-0.4130319148936166,0.598,0.3244444444444444,0.264,27293.925,0.01333333333333333,0.08444444444444445,0.01777777777777778,0.03555555555555556,0.846,0.112,39,282,5.0,4,0.0935661725902875,22,P13605
3.97818750745931e-05,0.02869757174392936,0.06291390728476821,-0.3291390728476812,0.706,0.40625,0.222,66849.238,0.0046875,0.06875,0.0078125,0.0140625,0.674,0.289,-63,221,4.0,4,0.0013847086795962,17,P19534
3.97818750745931e-05,0.02489626556016597,0.01244813278008299,-1.421161825726141,1.0,0.3526970954356847,0.113,25612.077,0.01659751037344398,0.1576763485477178,0.02489626556016597,0.02904564315352697,0.838,0.0,39,282,5.0,40,0.0293713535842544,27,O18979
0.596246802230273,0.04366812227074236,0.02947598253275109,-0.2329694323144104,0.626,0.3647469458987784,0.224,60338.811,0.0,0.09424083769633508,0.02094240837696335,0.02792321116928447,0.525,0.319,-49,218,5.0,40,0.2434916087915974,26,Q3T052
3.97818750745931e-05,0.04910714285714286,0.03571428571428571,-0.3098214285714286,0.478,0.3925233644859813,0.235,12623.996,0.0,0.1401869158878505,0.01869158878504673,0.009345794392523364,0.482,0.219,-63,221,4.0,4,0.0121586551418729,17,O77834
0.00521067904751495,0.02806122448979592,0.01785714285714286,-0.6841836734693875,0.982,0.4675324675324675,0.132,39756.188,0.02597402597402598,0.05714285714285714,0.02337662337662338,0.02597402597402598,0.964,0.0,-3,609,5.0,40,0.0029192667600324,31,Q29RM2
0.000737817047440535,0.03267973856209151,0.02777777777777778,-0.3790849673202606,0.658,0.43424317617866,0.239,44958.099,0.01240694789081886,0.06699751861042183,0.01985111662531017,0.04466501240694789,0.67,0.27,-63,221,4.0,40,0.0086420236981038,18,P98140
3.97818750745931e-05,0.03980099502487562,0.04477611940298507,-0.1885572139303482,0.463,0.2473118279569892,0.232,11710.87,0.0,0.1075268817204301,0.01075268817204301,0.03225806451612903,0.323,0.343,12,291,5.0,40,0.0031996314305665,32,Q5E9K0
3.97818750745931e-05,0.02649006622516556,0.04635761589403974,-0.1278145695364237,0.57,0.4186046511627907,0.237,9414.482,0.01162790697674419,0.03488372093023256,0.01162790697674419,0.01162790697674419,0.669,0.272,-42,149,5.0,4,0.0084220157771955,19,O62644
0.00142413689453484,0.02108433734939759,0.04819277108433735,0.04367469879518082,0.476,0.3291139240506329,0.245,19664.311,0.006329113924050633,0.08860759493670886,0.0189873417721519,0.0379746835443038,0.352,0.193,12,229,5.0,40,0.0010508126119042,33,P19858
0.387476893391423,0.0457516339869281,0.03485838779956427,-0.4335511982570802,0.601,0.3768115942028986,0.241,30361.002,0.01449275362318841,0.07608695652173914,0.003623188405797101,0.06884057971014493,0.614,0.32,-49,218,5.0,40,0.147692830536264,26,Q3SZV7
0.0529479107062413,0.04856512141280353,0.04525386313465784,-0.2780353200882996,0.588,0.3320825515947467,0.232,58419.465,0.00375234521575985,0.07879924953095685,0.01125703564727955,0.03564727954971857,0.509,0.321,-11,316,5.0,40,0.0482940757708867,23,Q0VCM5
0.00413334619983614,0.06,0.04,-0.568,1.0,0.52,0.126,4967.974,0.0,0.1,0.06,0.1,0.82,0.04,-49,229,5.0,4,0.1055405898697474,20,P56651
0.683453328941734,0.02641509433962264,0.01509433962264151,-0.6188679245283012,0.97,0.4357976653696498,0.14,26999.787,0.0,0.1050583657587549,0.02334630350194553,0.01945525291828794,0.181,0.0,-63,221,4.0,4,7.092907131979318,17,P15497
0.000362034583828927,0.048582995951417,0.04453441295546558,-0.3777327935222675,0.749,0.4972972972972973,0.238,20742.7,0.005405405405405406,0.05405405405405406,0.01081081081081081,0.02162162162162162,0.733,0.255,-3,609,5.0,40,0.034760551423564,31,Q2KIV9
3.97818750745931e-05,0.02814258911819887,0.02439024390243903,-0.9120075046904308,0.73,0.3444730077120823,0.216,43691.283,0.002570694087403599,0.1799485861182519,0.005141388174807198,0.0102827763496144,0.525,0.126,29,288,5.0,40,0.0024802880088794,29,Q28034
3.97818750745931e-05,0.05224963715529753,0.0478955007256894,-0.3089985486211906,0.611,0.3657957244655582,0.239,47234.884,0.007125890736342043,0.1163895486935867,0.03087885985748218,0.02375296912114014,0.598,0.357,-11,316,5.0,4,0.1096498997665677,30,Q0VCX1
0.000365593733540826,0.01052631578947368,0.03684210526315789,-0.2605263157894737,0.574,0.4403669724770642,0.248,12192.235,0.009174311926605505,0.03669724770642202,0.0,0.01834862385321101,0.595,0.137,-12,271,5.0,40,0.014850221677939,25,Q8SPP7
3.97818750745931e-05,0.03686635944700461,0.05529953917050692,-0.2117511520737331,0.401,0.2528735632183908,0.23,21478.488,0.0,0.1494252873563219,0.01149425287356322,0.01724137931034483,0.415,0.175,-63,221,4.0,40,0.0012591011580289,18,Q9XSJ4
3.97818750745931e-05,0.02077151335311573,0.02818991097922849,-0.5504451038575656,0.907,0.6873977086743044,0.194,66566.21,0.003273322422258593,0.03600654664484452,0.01309328968903437,0.01309328968903437,0.899,0.101,-42,151,5.0,40,0.0017958671679919,28,P23206
0.000225748426689214,0.008438818565400843,0.02531645569620253,-0.7805907172995784,0.865,0.4487804878048781,0.2,21958.106,0.03414634146341464,0.06829268292682927,0.004878048780487805,0.01951219512195122,0.831,0.076,-42,151,5.0,40,0.0138401485336361,28,Q05718
0.0193769025004895,0.05109489051094891,0.05109489051094891,-0.1228710462287108,0.538,0.2669683257918552,0.254,26416.49,0.004524886877828055,0.1266968325791855,0.00904977375565611,0.03619909502262444,0.448,0.292,29,226,5.0,4,0.003630320462809,21,A2I7M9
0.752092584803253,0.04866180048661801,0.05109489051094891,-0.1311435523114358,0.535,0.2590909090909091,0.254,26298.135,0.004545454545454545,0.1272727272727273,0.004545454545454545,0.03636363636363636,0.438,0.302,-3,609,5.0,40,0.2089975812465988,31,Q9TTE1
3.97818750745931e-05,0.0223463687150838,0.02793296089385475,-0.3862569832402235,0.801,0.4532775453277545,0.217,79612.312,0.002789400278940028,0.06555090655509066,0.009762900976290097,0.02231520223152022,0.744,0.166,-63,221,4.0,4,0.0019597535866487,17,O18738
41.3441763917609,0.04942339373970346,0.02306425041186162,-0.4289950576606252,0.557,0.257396449704142,0.223,38819.041,0.002958579881656805,0.1597633136094675,0.01183431952662722,0.03550295857988166,0.285,0.005,-12,271,5.0,4,26.93520235946263,24,P02769
3.97818750745931e-05,0.02298850574712644,0.03831417624521073,-0.4586206896551726,0.567,0.2567567567567567,0.234,17833.142,0.0,0.1621621621621622,0.02027027027027027,0.02027027027027027,0.364,0.264,29,288,5.0,40,0.0251841983889436,29,Q3ZCK9
3.97818750745931e-05,0.02025782688766114,0.05156537753222836,-0.9307550644567202,0.619,0.2738095238095238,0.239,39595.353,0.0,0.1488095238095238,0.008928571428571428,0.01785714285714286,0.252,0.0,-42,151,5.0,40,0.0058537859242554,28,Q3ZBZ8
0.000816585257705034,0.04204204204204205,0.05705705705705705,-0.0783783783783784,0.408,0.3161764705882353,0.228,17082.642,0.0,0.08823529411764706,0.01470588235294118,0.04411764705882353,0.417,0.261,-12,271,5.0,40,0.1355962849667719,25,P10096
0.000362034583828927,0.048582995951417,0.04453441295546558,-0.3777327935222675,0.749,0.4972972972972973,0.238,20742.7,0.005405405405405406,0.05405405405405406,0.01081081081081081,0.02162162162162162,0.733,0.255,-42,151,5.0,40,0.0853446057120825,28,Q2KIV9
0.0186131204946751,0.03664921465968586,0.01570680628272251,-0.2151832460732984,0.707,0.4888888888888889,0.253,15408.241,0.02222222222222222,0.06666666666666667,0.0,0.04444444444444445,0.681,0.319,-42,149,5.0,4,0.0220326946977326,19,Q2KIT0
0.28055744452553,0.04938271604938271,0.05387205387205387,-0.2905723905723902,0.559,0.3012048192771085,0.23,55274.426,0.0,0.09839357429718876,0.01204819277108434,0.03012048192771084,0.492,0.343,-63,221,4.0,4,0.1324004876952773,17,P56652
0.00384624157318387,0.04864864864864865,0.03063063063063063,-0.05549549549549545,0.596,0.3746223564954683,0.225,34994.249,0.006042296072507553,0.07854984894259819,0.01812688821752266,0.02416918429003021,0.479,0.205,-49,218,5.0,40,0.0012644506419697,26,A7E3W2
3.33316194420297,0.0423841059602649,0.04304635761589404,-0.1903311258278138,0.574,0.3071593533487298,0.236,96761.618,0.008083140877598153,0.1247113163972286,0.01963048498845266,0.02771362586605081,0.495,0.371,-11,316,5.0,40,2.804145103235675,23,Q7SIH1
3.97818750745931e-05,0.01566579634464752,0.0339425587467363,-0.7822454308093988,0.88,0.4896142433234421,0.237,41388.1,0.0,0.09495548961424333,0.002967359050445104,0.005934718100890208,0.731,0.136,-3,609,5.0,40,0.0009513870435357,31,Q2TA49
0.0576825952466804,0.06557377049180328,0.04918032786885246,-0.5469945355191259,0.617,0.2831858407079646,0.231,12371.422,0.03539823008849557,0.09734513274336283,0.01769911504424779,0.01769911504424779,0.47,0.393,12,229,5.0,40,0.0021175243308504,33,P18902
1.1402473564159,0.04950495049504951,0.0396039603960396,-0.3960396039603962,0.649,0.3129770992366412,0.225,15140.26,0.02290076335877863,0.1374045801526718,0.01526717557251908,0.03053435114503817,0.475,0.366,-3,609,5.0,40,0.2268025250084178,31,Q3SZR3
3.97818750745931e-05,0.02214022140221402,0.01476014760147601,-0.6321033210332107,0.815,0.4072398190045249,0.208,25812.469,0.01357466063348416,0.1176470588235294,0.01809954751131222,0.03619909502262444,0.793,0.092,-42,149,5.0,4,0.0038271926478884,19,Q05717
3.97818750745931e-05,0.0,0.0,0.0,0.584,0.3175355450236967,0.259,24163.699,0.009478672985781991,0.05687203791469194,0.009478672985781991,0.04739336492890995,0.803,0.141,-49,229,5.0,4,0.0055346933772619,20,Q27972
3.97818750745931e-05,0.02478314745972739,0.02106567534076828,-0.5944237918215608,0.679,0.3686131386861314,0.205,57141.416,0.0145985401459854,0.1186131386861314,0.01824817518248175,0.0145985401459854,0.69,0.278,-11,316,5.0,4,0.0019997068980364,30,Q9GLX9
3.97818750745931e-05,0.05454545454545454,0.01212121212121212,-0.1545454545454545,0.594,0.3775510204081632,0.239,11074.901,0.02040816326530612,0.1428571428571428,0.01020408163265306,0.01020408163265306,0.418,0.279,-42,151,5.0,40,0.003462633277601,28,Q5E9D5
0.00521067904751495,0.02806122448979592,0.01785714285714286,-0.6841836734693875,0.982,0.4675324675324675,0.132,39756.188,0.02597402597402598,0.05714285714285714,0.02337662337662338,0.02597402597402598,0.964,0.0,-49,229,5.0,4,0.0020954495027471,20,Q29RM2
3.97818750745931e-05,0.06779661016949153,0.05084745762711865,-0.4457627118644069,0.471,0.223021582733813,0.254,17676.013,0.0,0.1510791366906475,0.02158273381294964,0.02877697841726619,0.461,0.095,-7,266,2.4,40,0.001093624119066,35,P19217
0.00295200447545541,0.04471544715447155,0.02845528455284553,-0.4920731707317069,0.642,0.3481012658227848,0.24,35932.517,0.0,0.1455696202531646,0.01582278481012658,0.03481012658227848,0.634,0.209,-49,218,5.0,40,0.0684597256450106,26,P00743
1.01916394421857,0.03875968992248062,0.04651162790697674,-0.3759689922480622,0.804,0.4244372990353698,0.215,33661.622,0.01607717041800643,0.08038585209003216,0.03215434083601286,0.01286173633440514,0.656,0.248,-49,218,5.0,40,0.3365210462888108,26,Q58D62
3.97818750745931e-05,0.03980099502487562,0.04477611940298507,-0.1885572139303482,0.463,0.2473118279569892,0.232,11710.87,0.0,0.1075268817204301,0.01075268817204301,0.03225806451612903,0.323,0.343,29,288,5.0,40,0.0217335803285782,29,Q5E9K0
3.97818750745931e-05,0.02489626556016597,0.01244813278008299,-1.421161825726141,1.0,0.3526970954356847,0.113,25612.077,0.01659751037344398,0.1576763485477178,0.02489626556016597,0.02904564315352697,0.838,0.0,-63,221,4.0,40,0.0023339466160525,18,O18979
0.00983736816319538,0.04379562043795621,0.04744525547445255,-0.4868613138686124,0.611,0.3044776119402985,0.203,36493.11,0.005970149253731343,0.1164179104477612,0.01791044776119403,0.01194029850746269,0.593,0.173,-12,271,5.0,40,0.1309762019350946,25,Q3MHN2
3.00508221488159,0.04426229508196721,0.03770491803278689,-0.2822950819672128,0.551,0.2767857142857143,0.214,37796.886,0.0,0.1517857142857143,0.01785714285714286,0.03571428571428571,0.351,0.002,12,291,5.0,40,0.6429177855610273,32,Q3SZ57
0.000583189013786052,0.06896551724137931,0.04827586206896552,-0.004137931034482744,0.538,0.3205128205128205,0.251,9197.911,0.01282051282051282,0.1025641025641026,0.0,0.05128205128205128,0.221,0.0,39,282,5.0,40,0.007288048267961,27,P02070
3.97818750745931e-05,0.05882352941176471,0.06261859582542695,-0.6248576850094865,0.518,0.347985347985348,0.197,30573.838,0.0,0.08791208791208792,0.01465201465201465,0.05128205128205128,0.552,0.154,-11,316,5.0,40,0.0012330761325231,23,P00432
0.00981991190345152,0.03571428571428571,0.05687830687830688,-0.6763227513227503,0.597,0.4390243902439024,0.22,49323.511,0.01330376940133038,0.05543237250554324,0.01995565410199556,0.01330376940133038,0.706,0.204,-63,221,4.0,40,0.0009155104955041,18,P35445
0.304535113545939,0.03542673107890499,0.04025764895330113,-0.6088566827697256,0.82,0.3713163064833006,0.212,54911.341,0.005893909626719057,0.068762278978389,0.02161100196463654,0.06090373280943025,0.705,0.219,-42,149,5.0,4,0.8234134333982219,19,P01044
0.000117717548680141,0.03287981859410431,0.05215419501133787,-0.4188208616780032,0.707,0.3701923076923077,0.228,66390.278,0.01442307692307692,0.09134615384615384,0.01442307692307692,0.03044871794871795,0.666,0.31,-11,316,5.0,4,0.0037462366969752,30,Q6R8F2
0.00295200447545541,0.04471544715447155,0.02845528455284553,-0.4920731707317069,0.642,0.3481012658227848,0.24,35932.517,0.0,0.1455696202531646,0.01582278481012658,0.03481012658227848,0.634,0.209,29,226,5.0,4,0.4132419051723147,21,P00743
0.139881759878826,0.06086956521739131,0.03768115942028986,-0.2666666666666668,0.696,0.3875,0.227,26850.605,0.004166666666666667,0.08333333333333333,0.04583333333333333,0.03333333333333333,0.658,0.333,-42,151,5.0,40,1.774848784612997,28,P17690
3.97818750745931e-05,0.03401360544217687,0.06122448979591837,-0.5197278911564626,0.837,0.3658536585365854,0.191,13578.476,0.0,0.04878048780487805,0.02439024390243903,0.04065040650406504,0.66,0.265,-63,221,4.0,4,0.0101319484587893,17,P15467
3.97818750745931e-05,0.01941747572815534,0.01941747572815534,-0.521359223300971,0.728,0.4133333333333333,0.247,8728.658,0.0,0.05333333333333334,0.02666666666666667,0.02666666666666667,0.427,0.01,-12,271,5.0,40,0.0108340555728438,25,P62803
0.00413334619983614,0.06,0.04,-0.568,1.0,0.52,0.126,4967.974,0.0,0.1,0.06,0.1,0.82,0.04,-63,221,4.0,4,0.0093763769917521,17,P56651
3.97818750745931e-05,0.03012048192771084,0.01807228915662651,-0.3391566265060241,0.62,0.3009708737864077,0.24,11272.535,0.01941747572815534,0.1359223300970874,0.0,0.009708737864077669,0.416,0.283,-3,609,5.0,40,0.0088127898953887,31,Q5E9F7
3.97818750745931e-05,0.03883495145631068,0.06796116504854369,-0.6271844660194176,0.942,0.4123711340206185,0.173,11081.592,0.01030927835051546,0.09278350515463918,0.04123711340206185,0.01030927835051546,0.689,0.0,-42,149,5.0,4,0.0015295574146797,19,P07507
0.0162922245099207,0.02058111380145278,0.04156577885391444,-0.4964487489911238,0.661,0.3492063492063492,0.23,176322.047,0.0006105006105006105,0.08791208791208792,0.01037851037851038,0.02686202686202686,0.566,0.429,-42,149,5.0,4,1.890469016809579,19,P07589
0.0705612720230796,0.02750809061488673,0.0372168284789644,-0.6512944983818758,0.701,0.3275663206459054,0.225,94990.947,0.00461361014994233,0.1141868512110727,0.01614763552479815,0.03344867358708189,0.604,0.391,-12,271,5.0,40,1.296015487456901,25,Q28085
0.304535113545939,0.03542673107890499,0.04025764895330113,-0.6088566827697256,0.82,0.3713163064833006,0.212,54911.341,0.005893909626719057,0.068762278978389,0.02161100196463654,0.06090373280943025,0.705,0.219,-49,229,5.0,4,0.4632463309114026,20,P01044
3.97818750745931e-05,0.02917341977309562,0.0226904376012966,-0.5716369529983786,0.703,0.3248847926267281,0.224,47779.784,0.0,0.119815668202765,0.004608294930875576,0.02764976958525346,0.571,0.201,29,288,5.0,40,0.0022294618319371,29,Q9N179
3.97818750745931e-05,0.04184549356223176,0.04506437768240344,-0.5671673819742481,0.676,0.3063492063492064,0.204,67735.093,0.007936507936507936,0.1015873015873016,0.01746031746031746,0.02063492063492063,0.626,0.217,-63,221,4.0,4,0.007004376186034,17,Q29RU4
1.1402473564159,0.04950495049504951,0.0396039603960396,-0.3960396039603962,0.649,0.3129770992366412,0.225,15140.26,0.02290076335877863,0.1374045801526718,0.01526717557251908,0.03053435114503817,0.475,0.366,-11,316,5.0,40,0.1831257726835226,23,Q3SZR3
