Abundance_Controls,frac_aa_F,frac_aa_H,frac_aa_N,molecular_weight,secondary_structure_fraction_disordered,fraction_exposed,fraction_exposed_nonpolar_exposed,fraction_exposed_polar_total,fraction_exposed_exposed_C,fraction_exposed_exposed_E,fraction_exposed_exposed_Y,nsp_secondary_structure_coil,nsp_secondary_structure_sheet,Zeta Potential,Dh_functionalized,NP_incubation Concentration (mg/mL),Abundance,NPUNID,Entry
3.97818750745931e-05,0.04571428571428571,0.03428571428571429,0.04571428571428571,19987.42820000001,0.1657142857142857,0.571,0.32,0.8171428571428572,0.0,0.1,0.01,0.303,0.0,29,288,5.0,0.0046852141960938,29,O46415
0.00981991190345152,0.03571428571428571,0.01455026455026455,0.05687830687830688,82361.6344000004,0.3544973544973545,0.597,0.4390243902439024,0.7380952380952381,0.01330376940133038,0.05543237250554324,0.002217294900221729,0.706,0.204,29,288,5.0,0.0018495500337148,29,P35445
0.000378215434608697,0.0,0.0,0.0,0.0,0.0,0.571,0.4108527131782946,0.7654867256637168,0.007751937984496124,0.1317829457364341,0.0310077519379845,0.544,0.177,39,282,5.0,0.0137049760055446,22,P37141
0.00309220476275624,0.00946372239747634,0.03785488958990536,0.03470031545741325,34014.61470000001,0.1955835962145109,0.839,0.5150375939849624,0.5678233438485805,0.0112781954887218,0.1015037593984962,0.01503759398496241,0.845,0.076,-12,271,5.0,0.1061664948785838,25,P13384
3.97818750745931e-05,0.06843575418994413,0.01396648044692737,0.04050279329608938,82206.39330000049,0.2011173184357541,0.518,0.3099730458221024,0.8393854748603352,0.0,0.1105121293800539,0.01617250673854448,0.485,0.203,-63,221,4.0,0.001298663753147,18,Q27970
0.0362999588360391,0.06274509803921569,0.03137254901960784,0.04901960784313725,56945.9843000001,0.196078431372549,0.512,0.3218390804597701,0.8352941176470589,0.01532567049808429,0.07662835249042145,0.01532567049808429,0.557,0.298,-12,271,5.0,0.0064686218006428,25,Q58CQ9
3.33316194420297,0.0423841059602649,0.02317880794701987,0.04304635761589404,167574.0426999998,0.1894039735099338,0.574,0.3071593533487298,0.823841059602649,0.008083140877598153,0.1247113163972286,0.01847575057736721,0.495,0.371,-7,266,2.4,1.056571111182498,34,Q7SIH1
1.12080321983248,0.04641350210970464,0.0189873417721519,0.03586497890295359,53341.49400000005,0.2447257383966244,0.568,0.275092936802974,0.8438818565400844,0.0,0.137546468401487,0.01115241635687732,0.314,0.0,-49,229,5.0,0.2674177216461696,20,Q3MHN5
16.5585417852635,0.03342618384401114,0.03064066852367688,0.01949860724233983,38418.33300000009,0.2284122562674096,0.797,0.5104895104895105,0.5933147632311978,0.006993006993006993,0.05944055944055944,0.01398601398601399,0.624,0.256,-49,229,5.0,5.765331157995393,20,P12763
3.97818750745931e-05,0.05369127516778523,0.01342281879194631,0.04697986577181208,16640.0792,0.2281879194630874,0.611,0.4065934065934066,0.7516778523489933,0.0,0.08791208791208792,0.0,0.523,0.456,-11,316,5.0,0.0030980111909747,30,P79345
3.97818750745931e-05,0.04979253112033195,0.01244813278008299,0.05394190871369295,26991.51030000002,0.1784232365145229,0.531,0.3359375,0.8215767634854771,0.0078125,0.1328125,0.0078125,0.419,0.083,-49,229,5.0,0.002012196432414,20,Q5E9B7
0.0163137072927938,0.03508771929824561,0.02339181286549707,0.08771929824561403,38755.9688,0.08771929824561409,0.588,0.3134328358208955,0.8157894736842105,0.009950248756218905,0.0845771144278607,0.06467661691542288,0.807,0.123,39,282,5.0,0.5181165043107149,22,Q05443
0.300675629897684,0.05284552845528456,0.02235772357723577,0.02845528455284553,54710.18930000016,0.1361788617886179,0.63,0.3838709677419355,0.758130081300813,0.00967741935483871,0.08064516129032258,0.003225806451612903,0.559,0.222,39,282,5.0,0.238325338565794,22,P28800
3.97818750745931e-05,0.01162790697674419,0.04263565891472868,0.01937984496124031,27889.77530000002,0.2558139534883721,0.787,0.4433497536945813,0.6511627906976745,0.02463054187192118,0.09852216748768473,0.01477832512315271,0.733,0.093,-12,271,5.0,0.0161160075396233,24,Q05716
0.00309220476275624,0.00946372239747634,0.03785488958990536,0.03470031545741325,34014.61470000001,0.1955835962145109,0.839,0.5150375939849624,0.5678233438485805,0.0112781954887218,0.1015037593984962,0.01503759398496241,0.845,0.076,29,226,5.0,0.0268385314364446,21,P13384
3.97818750745931e-05,0.02258726899383984,0.01642710472279261,0.03696098562628337,51906.13310000004,0.2156057494866529,0.643,0.4249201277955272,0.7268993839835729,0.01916932907348243,0.08945686900958466,0.01277955271565495,0.604,0.257,-63,221,4.0,0.0005733014547612,17,F1N152
3.97818750745931e-05,0.02884615384615385,0.01720647773279352,0.04048582995951417,229096.540200001,0.2449392712550607,0.784,0.3176242737249839,0.7510121457489879,0.002582311168495804,0.1730148482892188,0.008392511297611363,0.211,0.048,-49,229,5.0,0.0040488587414893,20,Q27991
0.752092584803253,0.04866180048661801,0.024330900243309,0.05109489051094891,46236.37440000004,0.1532846715328468,0.535,0.2590909090909091,0.8613138686131386,0.004545454545454545,0.1272727272727273,0.00909090909090909,0.438,0.302,-12,271,5.0,0.1940802429349536,24,Q9TTE1
0.00692856619376968,0.02631578947368421,0.01842105263157895,0.03421052631578948,43017.17610000006,0.2026315789473685,0.879,0.3682634730538922,0.6763157894736842,0.0,0.1227544910179641,0.02395209580838323,0.258,0.0,-7,266,2.4,0.3480863978458522,35,Q32PJ2
3.97818750745931e-05,0.0418848167539267,0.01047120418848168,0.02617801047120419,21258.35710000002,0.2356020942408378,0.524,0.34,0.8219895287958116,0.01,0.11,0.01,0.414,0.215,-42,151,5.0,0.001073931391064,28,Q2KJ93
0.00511644371378327,0.05,0.0,0.05,10842.56439999999,0.23,0.81,0.5185185185185185,0.58,0.03703703703703703,0.04938271604938271,0.01234567901234568,0.74,0.16,-12,271,5.0,0.0056651619992092,24,P04815
3.97818750745931e-05,0.02649006622516556,0.02649006622516556,0.04635761589403974,16319.8118,0.2251655629139072,0.57,0.4186046511627907,0.7615894039735099,0.01162790697674419,0.03488372093023256,0.0,0.669,0.272,29,288,5.0,0.0013026083177879,29,O62644
0.0108748141281231,0.03442622950819672,0.02459016393442623,0.03606557377049181,68885.73830000016,0.2540983606557378,0.748,0.3662280701754386,0.7262295081967213,0.006578947368421052,0.1052631578947368,0.02631578947368421,0.611,0.32,12,229,5.0,0.1407438860001751,33,Q28065
3.97818750745931e-05,0.05367231638418079,0.02824858757062147,0.03672316384180791,40287.10820000001,0.2542372881355932,0.644,0.3640350877192983,0.7655367231638418,0.004385964912280702,0.05263157894736842,0.04385964912280702,0.613,0.266,29,288,5.0,0.0013137196830094,29,P55252
3.97818750745931e-05,0.01941747572815534,0.01941747572815534,0.01941747572815534,11367.20309999999,0.3009708737864077,0.728,0.4133333333333333,0.6990291262135923,0.0,0.05333333333333334,0.02666666666666667,0.427,0.01,39,282,5.0,0.0516398559417368,27,P62803
41.3441763917609,0.04942339373970346,0.02800658978583196,0.02306425041186162,69292.68350000019,0.2751235584843492,0.557,0.257396449704142,0.85667215815486,0.002958579881656805,0.1597633136094675,0.01183431952662722,0.285,0.005,12,229,5.0,23.36656935692013,33,P02769
3.97818750745931e-05,0.03980099502487562,0.01990049751243781,0.04477611940298507,24011.54750000002,0.263681592039801,0.627,0.373015873015873,0.7661691542288557,0.007936507936507936,0.09523809523809523,0.1031746031746032,0.607,0.393,-12,271,5.0,0.0031943404381821,25,P19427
0.435971436460038,0.06896551724137931,0.03448275862068965,0.02758620689655172,15859.02499999999,0.1310344827586207,0.531,0.2857142857142857,0.8482758620689655,0.01298701298701299,0.1168831168831169,0.0,0.221,0.0,-42,151,5.0,1.131794212939887,28,P02081
3.97818750745931e-05,0.03048780487804878,0.05182926829268292,0.03048780487804878,37567.67050000004,0.25,0.716,0.3659574468085106,0.7378048780487805,0.0,0.1106382978723404,0.01702127659574468,0.527,0.018,-11,316,5.0,0.0072809425892459,30,Q2KJ39
0.00521067904751495,0.02806122448979592,0.02551020408163265,0.01785714285714286,42786.56670000002,0.1760204081632653,0.982,0.4675324675324675,0.5408163265306123,0.02597402597402598,0.05714285714285714,0.007792207792207792,0.964,0.0,-42,151,5.0,0.0015301673867997,28,Q29RM2
3.97818750745931e-05,0.04564315352697095,0.02074688796680498,0.02904564315352697,26410.7393,0.1950207468879668,0.539,0.3,0.8381742738589212,0.0,0.1769230769230769,0.02307692307692308,0.398,0.266,-42,149,5.0,0.0022570393904413,19,Q5E987
3.97818750745931e-05,0.05298013245033113,0.02649006622516556,0.05298013245033113,16929.8755,0.2251655629139073,0.649,0.3061224489795918,0.8013245033112583,0.01020408163265306,0.163265306122449,0.01020408163265306,0.364,0.073,12,291,5.0,0.0308885047761448,32,P60661
0.357467915843436,0.04831932773109244,0.02521008403361345,0.03361344537815126,51423.51240000007,0.09243697478991597,0.592,0.4148936170212766,0.7542016806722689,0.007092198581560284,0.07092198581560284,0.007092198581560284,0.481,0.229,-42,151,5.0,0.1249389200140183,28,P01017
3.97818750745931e-05,0.03292894280762565,0.01559792027729636,0.03812824956672443,67974.38060000024,0.2790294627383015,0.75,0.2933025404157044,0.779896013864818,0.0,0.1801385681293303,0.0115473441108545,0.402,0.111,-49,229,5.0,0.0346566051875032,20,Q2HJ49
3.97818750745931e-05,0.04859335038363171,0.01534526854219949,0.03324808184143223,45375.58160000009,0.2864450127877238,0.78,0.2983606557377049,0.7672634271099744,0.006557377049180328,0.2,0.01639344262295082,0.619,0.087,39,282,5.0,0.1219378372693403,27,A6H767
0.0108748141281231,0.03442622950819672,0.02459016393442623,0.03606557377049181,68885.73830000016,0.2540983606557378,0.748,0.3662280701754386,0.7262295081967213,0.006578947368421052,0.1052631578947368,0.02631578947368421,0.611,0.32,-3,609,5.0,0.1036502371247583,31,Q28065
3.97818750745931e-05,0.0351123595505618,0.03651685393258427,0.03370786516853932,79971.97230000034,0.2865168539325843,0.652,0.4245689655172414,0.723314606741573,0.008620689655172414,0.07112068965517242,0.01077586206896552,0.695,0.25,-12,271,5.0,0.0889939683041525,24,Q24K22
3.97818750745931e-05,0.01520912547528517,0.01140684410646388,0.03422053231939164,28793.78250000001,0.1939163498098859,0.795,0.4832535885167464,0.6159695817490495,0.01435406698564593,0.09090909090909091,0.01913875598086124,0.745,0.103,-12,271,5.0,0.004413002399257,24,P24591
3.97818750745931e-05,0.02527075812274368,0.04332129963898917,0.05776173285198556,30969.10880000005,0.3249097472924187,1.0,0.3176895306859206,0.6823104693140795,0.01805054151624549,0.09747292418772563,0.003610108303249098,0.993,0.007,-63,221,4.0,0.001184392803993,17,P31098
3.97818750745931e-05,0.03610108303249097,0.01444043321299639,0.03610108303249097,30009.06520000002,0.2202166064981949,0.617,0.4093567251461988,0.7472924187725631,0.01169590643274854,0.0935672514619883,0.02923976608187134,0.491,0.238,39,282,5.0,0.005872476420258,27,Q2TBP0
0.357467915843436,0.04831932773109244,0.02521008403361345,0.03361344537815126,51423.51240000007,0.09243697478991597,0.592,0.4148936170212766,0.7542016806722689,0.007092198581560284,0.07092198581560284,0.007092198581560284,0.481,0.229,-7,266,2.4,0.0415778629323729,34,P01017
3.97818750745931e-05,0.0,0.01204819277108434,0.03614457831325301,9919.728699999989,0.3373493975903614,1.0,0.1927710843373494,0.8072289156626506,0.01204819277108434,0.2891566265060241,0.0,0.94,0.0,-49,218,5.0,0.0014063475160273,26,Q27976
3.97818750745931e-05,0.04060913705583756,0.03045685279187817,0.05076142131979695,22215.27509999999,0.2588832487309645,0.716,0.3687943262411347,0.7360406091370558,0.01418439716312057,0.07092198581560284,0.007092198581560284,0.589,0.188,-49,218,5.0,0.0011289746627312,26,Q28008
3.97818750745931e-05,0.03725490196078431,0.01764705882352941,0.05490196078431372,167936.8591000001,0.2183006535947711,0.595,0.3417582417582418,0.7967320261437908,0.01098901098901099,0.08461538461538462,0.02087912087912088,0.587,0.352,39,282,5.0,0.0259442470919432,27,Q28146
3.97818750745931e-05,0.05244338498212157,0.03098927294398093,0.03933253873659118,92600.5963000006,0.1692491060786652,0.491,0.3470873786407767,0.8295589988081049,0.004854368932038835,0.07766990291262135,0.02912621359223301,0.59,0.181,29,226,5.0,0.0051541447206192,21,P80109
3.97818750745931e-05,0.03827751196172249,0.01913875598086124,0.02392344497607655,24033.48199999999,0.3588516746411483,0.837,0.2857142857142857,0.7607655502392344,0.0,0.1885714285714286,0.01142857142857143,0.502,0.0,-3,609,5.0,0.0119965552227729,31,P40673
3.33316194420297,0.0423841059602649,0.02317880794701987,0.04304635761589404,167574.0426999998,0.1894039735099338,0.574,0.3071593533487298,0.823841059602649,0.008083140877598153,0.1247113163972286,0.01847575057736721,0.495,0.371,-42,149,5.0,2.588963540660947,19,Q7SIH1
3.97818750745931e-05,0.03317535545023697,0.02369668246445497,0.03791469194312796,24196.79710000002,0.2417061611374408,0.687,0.4206896551724138,0.7109004739336493,0.02068965517241379,0.04827586206896552,0.06896551724137931,0.583,0.318,-11,316,5.0,0.0322196292917673,23,P79121
0.139881759878826,0.06086956521739131,0.02898550724637681,0.03768115942028986,38251.70550000003,0.2608695652173914,0.696,0.3875,0.7304347826086957,0.004166666666666667,0.08333333333333333,0.025,0.658,0.333,-49,218,5.0,0.9359924436838613,26,P17690
0.0186131204946751,0.03664921465968586,0.03664921465968586,0.01570680628272251,20645.73930000001,0.2041884816753927,0.707,0.4888888888888889,0.6544502617801047,0.02222222222222222,0.06666666666666667,0.0,0.681,0.319,-63,221,4.0,0.0103339716911951,18,Q2KIT0
0.0162922245099207,0.02058111380145278,0.01937046004842615,0.04156577885391444,272150.3713999994,0.2784503631961259,0.661,0.3492063492063492,0.7691686844229217,0.0006105006105006105,0.08791208791208792,0.01953601953601954,0.566,0.429,29,288,5.0,0.4480802582735284,29,P07589
10.4013051030226,0.04119318181818182,0.02272727272727273,0.06107954545454546,77752.37030000037,0.265625,0.501,0.2521246458923513,0.8735795454545454,0.0169971671388102,0.1019830028328612,0.0084985835694051,0.501,0.158,12,291,5.0,2.35949740177268,32,Q29443
0.000492017508373055,0.04329004329004329,0.04329004329004329,0.0670995670995671,52668.14810000005,0.2077922077922078,0.537,0.3951612903225806,0.7878787878787878,0.004032258064516129,0.0564516129032258,0.04032258064516129,0.606,0.175,-49,229,5.0,0.0065572207141339,20,Q2KJ83
0.10391793166193,0.0,0.0,0.0,0.0,0.0,0.568,0.3365200764818356,0.808695652173913,0.001912045889101338,0.1089866156787763,0.01720841300191205,0.479,0.242,12,291,5.0,0.8570964162325306,32,P01030
0.300675629897684,0.05284552845528456,0.02235772357723577,0.02845528455284553,54710.18930000016,0.1361788617886179,0.63,0.3838709677419355,0.758130081300813,0.00967741935483871,0.08064516129032258,0.003225806451612903,0.559,0.222,-12,271,5.0,0.2778844498043109,24,P28800
0.00295200447545541,0.04471544715447155,0.02845528455284553,0.02845528455284553,54509.53510000009,0.2642276422764227,0.642,0.3481012658227848,0.7764227642276422,0.0,0.1455696202531646,0.006329113924050633,0.634,0.209,-7,266,2.4,0.000927718647677,35,P00743
3.97818750745931e-05,0.03610108303249097,0.02166064981949458,0.09747292418772563,31536.87070000001,0.1191335740072204,0.578,0.225,0.8700361010830325,0.0,0.11875,0.025,0.661,0.101,-49,229,5.0,0.0085193677659693,20,Q5E9C0
0.000492017508373055,0.04329004329004329,0.04329004329004329,0.0670995670995671,52668.14810000005,0.2077922077922078,0.537,0.3951612903225806,0.7878787878787878,0.004032258064516129,0.0564516129032258,0.04032258064516129,0.606,0.175,-42,151,5.0,0.0008294784539397,28,Q2KJ83
3.97818750745931e-05,0.01796407185628742,0.03592814371257485,0.05389221556886228,18450.25399999999,0.2395209580838323,0.85,0.4154929577464789,0.6467065868263473,0.0,0.02816901408450704,0.04225352112676056,0.689,0.263,-11,316,5.0,0.0190738783288726,30,P39873
0.000587102098073629,0.05027932960893855,0.0111731843575419,0.00558659217877095,19681.28899999999,0.23463687150838,0.922,0.4666666666666667,0.5698324022346368,0.01212121212121212,0.05454545454545454,0.03636363636363636,0.855,0.0,29,226,5.0,0.0043882746066288,21,P07456
3.97818750745931e-05,0.04473684210526316,0.02368421052631579,0.04736842105263158,87732.57910000053,0.218421052631579,0.482,0.2978142076502732,0.8565789473684211,0.00546448087431694,0.08469945355191257,0.04098360655737705,0.507,0.334,-42,151,5.0,0.0113856499686955,28,A5D7B7
1.01916394421857,0.03875968992248062,0.0103359173126615,0.04651162790697674,42662.82150000007,0.2015503875968992,0.804,0.4244372990353698,0.6589147286821705,0.01607717041800643,0.08038585209003216,0.02572347266881029,0.656,0.248,-42,149,5.0,0.1354178900553796,19,Q58D62
0.000136065762269546,0.0464,0.04,0.04,69870.93280000023,0.2927999999999999,0.56,0.32,0.8208,0.008571428571428572,0.08857142857142856,0.01428571428571429,0.589,0.312,-63,221,4.0,0.1237330391612096,17,Q5NTB3
3.97818750745931e-05,0.02077151335311573,0.01483679525222552,0.02818991097922849,65545.36509999991,0.1335311572700296,0.907,0.6873977086743044,0.3768545994065282,0.003273322422258593,0.03600654664484452,0.01963993453355155,0.899,0.101,29,226,5.0,0.0032432860641184,21,P23206
0.000217533105525803,0.04926108374384237,0.01477832512315271,0.04433497536945813,23133.8834,0.2019704433497537,0.852,0.4046242774566474,0.6551724137931034,0.005780346820809248,0.07514450867052024,0.04046242774566474,0.67,0.232,-49,229,5.0,0.0729749636759669,20,Q27967
3.97818750745931e-05,0.04910714285714286,0.01339285714285714,0.03571428571428571,25066.62660000001,0.1964285714285714,0.478,0.3925233644859813,0.8125,0.0,0.1401869158878505,0.01869158878504673,0.482,0.219,-63,221,4.0,0.0121586551418729,17,O77834
3.97818750745931e-05,0.03937007874015748,0.01574803149606299,0.03149606299212598,14437.49089999998,0.1968503937007875,0.969,0.4796747967479675,0.5354330708661418,0.05691056910569105,0.05691056910569105,0.01626016260162602,0.52,0.0,-7,266,2.4,0.0217682185836938,35,Q3SYR5
0.0116183232355665,0.0170940170940171,0.01495726495726496,0.05555555555555555,53339.32090000004,0.3055555555555556,0.716,0.3582089552238806,0.7435897435897436,0.008955223880597015,0.08059701492537313,0.03582089552238806,0.607,0.118,-42,151,5.0,0.0555221781490582,28,P02676
3.97818750745931e-05,0.02928870292887029,0.01255230125523013,0.01673640167364017,25541.76989999998,0.2008368200836821,0.548,0.4503816793893129,0.7531380753138075,0.0,0.1068702290076336,0.04580152671755725,0.469,0.264,29,226,5.0,0.0105296538927904,21,Q3MHN0
0.0243379143542086,0.05023923444976076,0.02392344497607655,0.04545454545454546,46963.37470000004,0.167464114832536,0.553,0.2770562770562771,0.84688995215311,0.008658008658008658,0.1125541125541126,0.008658008658008658,0.443,0.299,-12,271,5.0,0.011927845208952,25,A6QPQ2
3.97818750745931e-05,0.03012048192771084,0.006024096385542169,0.01807228915662651,18518.3485,0.2530120481927711,0.62,0.3009708737864077,0.8132530120481928,0.01941747572815534,0.1359223300970874,0.009708737864077669,0.416,0.283,-11,316,5.0,0.0239474769249912,23,Q5E9F7
0.387476893391423,0.0457516339869281,0.04357298474945534,0.03485838779956427,52208.66320000005,0.2113289760348583,0.601,0.3768115942028986,0.7734204793028322,0.01449275362318841,0.07608695652173914,0.007246376811594203,0.614,0.32,-7,266,2.4,0.0196352783884146,34,Q3SZV7
3.97818750745931e-05,0.03251121076233184,0.03026905829596413,0.04932735426008968,102979.2159000006,0.2522421524663678,0.599,0.2771535580524345,0.8340807174887892,0.005617977528089887,0.1310861423220974,0.02247191011235955,0.283,0.011,29,288,5.0,0.0080203428204714,29,Q3B7N2
3.97818750745931e-05,0.06862745098039216,0.02352941176470588,0.02745098039215686,57264.91900000008,0.2215686274509804,0.565,0.2916666666666667,0.8352941176470589,0.003472222222222222,0.1770833333333333,0.0,0.514,0.178,29,226,5.0,0.0035209104465246,21,P05307
0.31324465294298,0.02463054187192118,0.02463054187192118,0.05172413793103448,91215.14390000046,0.291871921182266,0.64,0.3730769230769231,0.7610837438423645,0.01153846153846154,0.1019230769230769,0.01923076923076923,0.659,0.265,39,282,5.0,0.2080614981407345,27,P06868
3.97818750745931e-05,0.05742574257425743,0.01782178217821782,0.05148514851485148,56928.90670000001,0.2237623762376237,0.576,0.2989690721649484,0.8277227722772277,0.0,0.1374570446735395,0.006872852233676976,0.507,0.17,-11,316,5.0,0.003213205764619,23,P38657
3.97818750745931e-05,0.03883495145631068,0.009708737864077669,0.06796116504854369,12216.79389999999,0.174757281553398,0.942,0.4123711340206185,0.6116504854368932,0.01030927835051546,0.09278350515463918,0.07216494845360824,0.689,0.0,39,282,5.0,0.0062772965240452,22,P07507
0.0526721153550325,0.04377564979480164,0.01641586867305062,0.03283173734610123,80729.70060000046,0.2216142270861834,0.542,0.3914141414141414,0.7879616963064295,0.0,0.09595959595959595,0.0101010101010101,0.469,0.272,-3,609,5.0,0.0766630829355829,31,Q3SX14
3.97818750745931e-05,0.02546296296296296,0.02777777777777778,0.04398148148148148,47637.44550000001,0.2013888888888888,0.442,0.3717277486910995,0.8356481481481481,0.005235602094240838,0.09947643979057591,0.03141361256544502,0.431,0.134,-42,151,5.0,0.0028588739842957,28,Q3MHL4
0.000440293380180725,0.01497005988023952,0.02095808383233533,0.05089820359281437,36723.21950000002,0.1586826347305389,0.5,0.3413173652694611,0.8293413173652695,0.0,0.1197604790419162,0.02994011976047904,0.377,0.198,-7,266,2.4,0.0075763116682286,35,Q5E9B1
0.000317961108715391,0.02342606149341142,0.02635431918008785,0.06002928257686677,74406.70790000024,0.1522693997071742,0.644,0.3840909090909091,0.7525622254758418,0.00909090909090909,0.09090909090909091,0.025,0.518,0.223,39,282,5.0,0.0178327448519141,27,P55906
0.0529479107062413,0.04856512141280353,0.02980132450331126,0.04525386313465784,101235.4810000005,0.2284768211920529,0.588,0.3320825515947467,0.804635761589404,0.00375234521575985,0.07879924953095685,0.005628517823639775,0.509,0.321,-49,229,5.0,1.862414137629088,20,Q0VCM5
0.000437637298306173,0.03457446808510638,0.02925531914893617,0.0797872340425532,43037.14730000005,0.1037234042553191,0.598,0.3244444444444444,0.8058510638297872,0.01333333333333333,0.08444444444444445,0.05777777777777778,0.846,0.112,-7,266,2.4,0.0063996202378662,35,P13605
0.0127021259968306,0.04148148148148148,0.01333333333333333,0.06666666666666667,75131.81190000015,0.2177777777777778,0.624,0.3396674584323041,0.7881481481481482,0.007125890736342043,0.1045130641330166,0.0166270783847981,0.57,0.326,29,226,5.0,0.9211927572632128,21,P07224
3.97818750745931e-05,0.03482587064676617,0.02487562189054726,0.01492537313432836,22392.76489999999,0.2039800995024875,0.851,0.4444444444444444,0.6218905472636815,0.005847953216374269,0.09941520467836257,0.02339181286549707,0.711,0.259,-49,229,5.0,0.0009986507545821,20,Q3T149
0.232006736352292,0.02759526938239159,0.02102496714848883,0.03679369250985545,85365.36060000042,0.2522996057818659,0.59,0.3207126948775056,0.8107752956636005,0.006681514476614699,0.1069042316258352,0.0289532293986637,0.568,0.242,-42,149,5.0,3.351449516477023,19,P81187
0.00202317556240255,0.06565656565656566,0.1085858585858586,0.04292929292929293,44470.05660000005,0.2752525252525253,0.843,0.4281437125748503,0.6388888888888888,0.008982035928143712,0.05389221556886228,0.01796407185628742,0.755,0.177,-42,151,5.0,0.0735851109797304,28,P33433
3.97818750745931e-05,0.07428571428571429,0.05142857142857143,0.01142857142857143,20036.5209,0.2228571428571429,0.823,0.4305555555555556,0.6457142857142857,0.0,0.09027777777777778,0.006944444444444444,0.669,0.297,-7,266,2.4,0.0048885972014867,35,P02510
3.97818750745931e-05,0.02806122448979592,0.03061224489795918,0.01275510204081633,42226.48020000011,0.1454081632653061,0.449,0.375,0.8316326530612245,0.0,0.1477272727272727,0.005681818181818182,0.383,0.199,-7,266,2.4,0.0401911616324173,34,A6H768
3.97818750745931e-05,0.01456310679611651,0.05339805825242718,0.01456310679611651,22132.0853,0.2718446601941747,0.519,0.3925233644859813,0.7961165048543689,0.0,0.03738317757009346,0.009345794392523364,0.427,0.209,-63,221,4.0,0.0024742027943843,18,P52556
0.0108748141281231,0.03442622950819672,0.02459016393442623,0.03606557377049181,68885.73830000016,0.2540983606557378,0.748,0.3662280701754386,0.7262295081967213,0.006578947368421052,0.1052631578947368,0.02631578947368421,0.611,0.32,-49,218,5.0,0.1833631108289098,26,Q28065
3.97818750745931e-05,0.03610108303249097,0.01444043321299639,0.03610108303249097,30009.06520000002,0.2202166064981949,0.617,0.4093567251461988,0.7472924187725631,0.01169590643274854,0.0935672514619883,0.02923976608187134,0.491,0.238,29,288,5.0,0.0035570433728249,29,Q2TBP0
3.00508221488159,0.04426229508196721,0.02459016393442623,0.03770491803278689,68586.93790000016,0.2426229508196721,0.551,0.2767857142857143,0.8475409836065574,0.0,0.1517857142857143,0.0119047619047619,0.351,0.002,-42,151,5.0,0.5305064688437905,28,Q3SZ57
0.462608016497444,0.04929577464788732,0.07042253521126761,0.02112676056338028,15184.17599999998,0.147887323943662,0.577,0.3902439024390244,0.7746478873239436,0.0,0.06097560975609756,0.0,0.239,0.0,12,229,5.0,1.75472394188777,33,P01966
3.97818750745931e-05,0.04464285714285714,0.02901785714285714,0.03571428571428571,49923.85210000008,0.2388392857142857,0.42,0.2978723404255319,0.875,0.0,0.1436170212765958,0.01595744680851064,0.393,0.158,12,229,5.0,0.8438362884890751,33,P81948
0.123046694446659,0.0352,0.0192,0.0368,70504.74120000022,0.2448,0.674,0.3729216152019003,0.7488,0.009501187648456057,0.1235154394299287,0.02612826603325416,0.717,0.166,12,291,5.0,5.219529945180039,32,P00735
3.97818750745931e-05,0.03591160220994475,0.01795580110497237,0.03729281767955801,83252.18420000031,0.2361878453038675,0.593,0.2331002331002331,0.861878453038674,0.0,0.2121212121212121,0.009324009324009324,0.456,0.186,29,288,5.0,0.0799830762361857,29,Q76LV1
0.0186131204946751,0.03664921465968586,0.03664921465968586,0.01570680628272251,20645.73930000001,0.2041884816753927,0.707,0.4888888888888889,0.6544502617801047,0.02222222222222222,0.06666666666666667,0.0,0.681,0.319,-42,151,5.0,0.014937382914968,28,Q2KIT0
0.00900492053107607,0.01640464798359535,0.006151742993848257,0.01982228298017772,138936.8465000008,0.1797676008202325,0.831,0.6299342105263158,0.4764183185235817,0.005756578947368421,0.0625,0.006578947368421052,0.916,0.066,-7,266,2.4,0.0023905053557039,35,P02453
3.97818750745931e-05,0.03203661327231121,0.02288329519450801,0.06178489702517163,50679.36930000005,0.2654462242562929,0.693,0.2904290429042904,0.7986270022883295,0.0,0.1485148514851485,0.0132013201320132,0.439,0.128,-49,229,5.0,0.0005572489499014,20,Q6Q137
3.97818750745931e-05,0.05726872246696035,0.013215859030837,0.05726872246696035,24796.44630000001,0.211453744493392,0.63,0.4265734265734266,0.7312775330396476,0.0,0.08391608391608392,0.01398601398601399,0.643,0.242,-63,221,4.0,0.0005119636332387,17,A5PKI3
0.0207375675836061,0.03465346534653466,0.01485148514851485,0.0297029702970297,22144.0982,0.2277227722772277,0.728,0.4353741496598639,0.6831683168316832,0.02040816326530612,0.09523809523809523,0.006802721088435374,0.564,0.188,39,282,5.0,0.0318269766355889,27,Q2KIS7
3.97818750745931e-05,0.04571428571428571,0.03428571428571429,0.04571428571428571,19987.42820000001,0.1657142857142857,0.571,0.32,0.8171428571428572,0.0,0.1,0.01,0.303,0.0,39,282,5.0,0.025999416261271,22,O46415
0.00295200447545541,0.04471544715447155,0.02845528455284553,0.02845528455284553,54509.53510000009,0.2642276422764227,0.642,0.3481012658227848,0.7764227642276422,0.0,0.1455696202531646,0.006329113924050633,0.634,0.209,-49,229,5.0,0.1400874676324744,20,P00743
3.97818750745931e-05,0.04250559284116331,0.02460850111856823,0.02460850111856823,48960.2011000001,0.2058165548098434,0.629,0.4661921708185053,0.7069351230425056,0.0,0.08540925266903915,0.01067615658362989,0.604,0.235,39,282,5.0,0.0550667319154218,22,P22457
