Abundance_Controls,frac_aa_A,frac_aa_E,molecular_weight,secondary_structure_fraction_disordered,fraction_buried,asa_sum,fraction_exposed_exposed_F,fraction_exposed_exposed_G,fraction_exposed_exposed_H,fraction_exposed_exposed_L,fraction_exposed_exposed_Y,nsp_secondary_structure_coil,nsp_secondary_structure_helix,Zeta Potential,Dh_functionalized,NP_incubation Concentration (mg/mL),Abundance,NPUNID,Entry
0.00142413689453484,0.06024096385542169,0.05421686746987952,36597.21340000002,0.1716867469879517,0.524,19664.311,0.0189873417721519,0.0759493670886076,0.0379746835443038,0.06329113924050633,0.03164556962025317,0.352,0.455,-7,266,2.4,0.015226103877828,35,P19858
3.97818750745931e-05,0.06756756756756757,0.08108108108108109,49670.27600000016,0.2274774774774775,0.577,23253.503,0.02127659574468085,0.06914893617021277,0.02659574468085106,0.01595744680851064,0.01595744680851064,0.401,0.435,12,229,5.0,0.0469758798359572,33,Q2KJD0
3.97818750745931e-05,0.03783783783783784,0.05405405405405406,42118.58670000002,0.154054054054054,0.411,25600.834,0.05045871559633028,0.05045871559633028,0.01834862385321101,0.08256880733944955,0.03211009174311927,0.808,0.054,12,229,5.0,0.0078657057277289,33,Q3ZBN5
0.000217533105525803,0.05911330049261083,0.06896551724137931,23133.8834,0.2019704433497537,0.148,18235.004,0.04624277456647399,0.05780346820809248,0.01734104046242774,0.06358381502890173,0.04046242774566474,0.67,0.099,-3,609,5.0,0.0825733568058929,31,Q27967
0.000587102098073629,0.111731843575419,0.05027932960893855,19681.28899999999,0.23463687150838,0.078,18511.488,0.04848484848484848,0.06666666666666667,0.01212121212121212,0.09090909090909091,0.03636363636363636,0.855,0.145,39,282,5.0,0.0092922492409297,27,P07456
0.0362999588360391,0.06666666666666667,0.05294117647058823,56945.9843000001,0.196078431372549,0.488,29544.661,0.01149425287356322,0.04597701149425287,0.03065134099616858,0.05747126436781609,0.01532567049808429,0.557,0.145,-49,218,5.0,0.0090606114996816,26,Q58CQ9
0.00196619963362567,0.0642570281124498,0.07228915662650602,26470.62420000001,0.2168674698795181,0.221,22359.019,0.0154639175257732,0.154639175257732,0.0,0.06185567010309279,0.005154639175257732,0.707,0.145,-49,229,5.0,0.0237037519075821,20,O02659
0.000279897907940283,0.04040404040404041,0.06060606060606061,22744.2238,0.2373737373737373,0.389,13128.277,0.01652892561983471,0.05785123966942149,0.008264462809917356,0.04132231404958678,0.03305785123966942,0.581,0.03,-3,609,5.0,0.1877737027205187,31,P12260
3.97818750745931e-05,0.08247422680412371,0.05498281786941581,31569.80610000002,0.2783505154639175,0.172,27103.53,0.02074688796680498,0.0954356846473029,0.03319502074688797,0.05809128630705394,0.02904564315352697,0.825,0.093,-42,149,5.0,0.0845571104375528,19,P20959
0.0838256377639182,0.05397727272727273,0.07954545454545454,39234.38619999996,0.21875,0.324,26845.765,0.01260504201680672,0.07983193277310924,0.01260504201680672,0.08823529411764706,0.02100840336134454,0.588,0.125,-49,229,5.0,1.934165891882669,20,P00978
3.97818750745931e-05,0.06140350877192982,0.03947368421052631,50120.13450000001,0.1864035087719299,0.474,26202.417,0.025,0.05833333333333333,0.01666666666666667,0.05416666666666667,0.0125,0.596,0.164,-49,218,5.0,0.0233821538291777,26,Q5E9H0
0.0837674772345288,0.06456953642384106,0.09933774834437085,69561.14970000021,0.2450331125827814,0.437,38856.851,0.02941176470588235,0.02941176470588235,0.02647058823529412,0.04411764705882353,0.01176470588235294,0.326,0.674,-11,316,5.0,0.005943385321631,30,G3MYZ3
0.000437637298306173,0.0425531914893617,0.05851063829787234,43037.14730000005,0.1037234042553191,0.402,27293.925,0.01777777777777778,0.06666666666666667,0.03555555555555556,0.04888888888888889,0.05777777777777778,0.846,0.043,39,282,5.0,0.7024822342819174,27,P13605
3.97818750745931e-05,0.08713692946058091,0.04149377593360996,26245.74789999999,0.1991701244813278,0.477,14511.922,0.04761904761904762,0.06349206349206349,0.03174603174603174,0.03968253968253968,0.03968253968253968,0.456,0.261,12,229,5.0,0.113966127142999,33,Q2TBX6
0.31324465294298,0.0480295566502463,0.07142857142857142,91215.14390000046,0.291871921182266,0.36,58457.623,0.02115384615384616,0.0673076923076923,0.02115384615384616,0.03846153846153846,0.01923076923076923,0.659,0.076,29,226,5.0,0.0772721485445706,21,P06868
0.000255536324986892,0.1230769230769231,0.04615384615384616,14515.94629999998,0.2615384615384615,0.031,12325.132,0.05555555555555555,0.119047619047619,0.02380952380952381,0.05555555555555555,0.04761904761904762,0.8,0.2,-63,221,4.0,0.0147200886085739,17,P35541
0.232006736352292,0.05256241787122207,0.0657030223390276,85365.36060000042,0.2522996057818659,0.41,50115.181,0.008908685968819599,0.1002227171492205,0.0178173719376392,0.04231625835189309,0.0289532293986637,0.568,0.191,-12,271,5.0,0.3442201009784313,24,P81187
3.97818750745931e-05,0.04774897680763984,0.1323328785811733,84729.75270000033,0.2564802182810368,0.398,52955.217,0.009070294784580499,0.04988662131519275,0.009070294784580499,0.01360544217687075,0.01360544217687075,0.461,0.357,-49,218,5.0,0.087008115891167,26,Q76LV2
3.97818750745931e-05,0.0761904761904762,0.1047619047619048,11812.48769999999,0.2380952380952381,0.448,7224.882,0.0,0.08620689655172414,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.314,0.429,-63,221,4.0,0.0072850505643446,18,O97680
3.97818750745931e-05,0.05192878338278932,0.03264094955489615,65545.36509999991,0.1335311572700296,0.093,66566.21,0.01309328968903437,0.2700490998363339,0.01309328968903437,0.05073649754500818,0.01963993453355155,0.899,0.0,12,291,5.0,0.069576281645127,32,P23206
3.97818750745931e-05,0.05970149253731343,0.0767590618336887,54684.24010000011,0.2643923240938166,0.322,36324.378,0.01257861635220126,0.04088050314465409,0.0220125786163522,0.02830188679245283,0.0220125786163522,0.458,0.501,-12,271,5.0,0.0133133510844248,24,O46470
3.97818750745931e-05,0.06959152798789713,0.04841149773071105,73776.08010000037,0.2647503782148261,0.407,42722.678,0.02040816326530612,0.1198979591836735,0.01275510204081633,0.03826530612244898,0.02551020408163265,0.575,0.166,-42,149,5.0,0.0109912993038546,19,Q9GLE5
3.97818750745931e-05,0.025,0.08125,18697.19389999997,0.3125,0.262,14781.853,0.03389830508474576,0.05084745762711865,0.01694915254237288,0.03389830508474576,0.0,0.662,0.019,29,288,5.0,0.0037945758590526,29,Q3ZBF7
0.139881759878826,0.05797101449275362,0.05797101449275362,38251.70550000003,0.2608695652173914,0.304,26850.605,0.04583333333333333,0.07083333333333333,0.03333333333333333,0.05416666666666667,0.025,0.658,0.009,-49,218,5.0,0.858625646064088,26,P17690
3.97818750745931e-05,0.05298013245033113,0.1125827814569536,16929.8755,0.2251655629139073,0.351,10808.486,0.01020408163265306,0.1122448979591837,0.04081632653061224,0.03061224489795918,0.01020408163265306,0.364,0.563,-63,221,4.0,0.005242899398121,17,P60661
0.357467915843436,0.09453781512605042,0.04621848739495799,51423.51240000007,0.09243697478991597,0.408,30970.776,0.01773049645390071,0.0673758865248227,0.03191489361702127,0.07092198581560284,0.007092198581560284,0.481,0.29,12,291,5.0,0.0806688894172042,32,P01017
3.97818750745931e-05,0.06712564543889846,0.1308089500860585,68759.42110000017,0.2736660929432013,0.243,51373.811,0.00909090909090909,0.03181818181818181,0.01363636363636364,0.075,0.01590909090909091,0.404,0.482,-42,151,5.0,0.009301844062801,28,P31976
3.97818750745931e-05,0.06796116504854369,0.03883495145631068,11367.20309999999,0.3009708737864077,0.272,8728.658,0.02666666666666667,0.2266666666666667,0.02666666666666667,0.04,0.02666666666666667,0.427,0.563,39,282,5.0,0.0047841517201686,22,P62803
3.97818750745931e-05,0.07383966244725738,0.1371308016877637,54981.80750000016,0.2341772151898734,0.15,42672.121,0.01240694789081886,0.04714640198511166,0.04218362282878412,0.08436724565756824,0.01240694789081886,0.553,0.443,12,229,5.0,0.0181152981396442,33,Q0P569
0.00140103006718865,0.0,0.0,0.0,0.0,0.362,34441.26,0.0274914089347079,0.09278350515463918,0.02061855670103093,0.04810996563573883,0.01374570446735395,0.638,0.136,29,226,5.0,0.3395333234225143,21,P00745
3.33316194420297,0.06556291390728476,0.076158940397351,167574.0426999998,0.1894039735099338,0.426,96761.618,0.01963048498845266,0.05773672055427252,0.02771362586605081,0.03926096997690531,0.01847575057736721,0.495,0.134,-42,149,5.0,0.8808579238022212,19,Q7SIH1
0.0163137072927938,0.03508771929824561,0.05555555555555555,38755.9688,0.08771929824561409,0.412,22985.49,0.01492537313432836,0.07462686567164178,0.02985074626865672,0.05472636815920398,0.06467661691542288,0.807,0.07,-11,316,5.0,0.010219196446184,30,Q05443
0.000910434757046537,0.04480286738351254,0.05376344086021505,62439.94680000014,0.2992831541218638,0.355,42687.811,0.02777777777777778,0.06388888888888888,0.03055555555555555,0.06111111111111111,0.03333333333333333,0.683,0.07,29,226,5.0,0.2768731188635839,21,Q5E9Z2
0.0178769641842136,0.1075949367088608,0.1170886075949367,35979.43230000007,0.1962025316455696,0.063,30545.063,0.01013513513513514,0.05743243243243244,0.01351351351351351,0.1148648648648649,0.01351351351351351,0.206,0.794,-11,316,5.0,4.860745648912935,30,Q03247
0.00283929633618224,0.0472972972972973,0.05630630630630631,50243.48500000004,0.2657657657657657,0.284,34286.276,0.02515723270440252,0.07547169811320754,0.0220125786163522,0.0660377358490566,0.04088050314465409,0.601,0.266,29,288,5.0,0.003546095415654,29,P12799
3.97818750745931e-05,0.07883817427385892,0.08713692946058091,26991.51030000002,0.1784232365145229,0.469,15363.564,0.0,0.0625,0.0,0.046875,0.0078125,0.419,0.498,39,282,5.0,0.0055395271516507,27,Q5E9B7
3.97818750745931e-05,0.0845771144278607,0.0845771144278607,22392.76489999999,0.2039800995024875,0.149,19219.236,0.02923976608187134,0.07017543859649122,0.02339181286549707,0.07017543859649122,0.02339181286549707,0.711,0.03,-7,266,2.4,0.3862893670503697,35,Q3T149
3.97818750745931e-05,0.1012658227848101,0.08227848101265822,17314.37889999999,0.259493670886076,0.082,17736.499,0.01379310344827586,0.05517241379310345,0.02068965517241379,0.0896551724137931,0.0,0.766,0.108,-11,316,5.0,0.0087816599426255,23,Q2KIY7
0.300675629897684,0.07520325203252033,0.05284552845528456,54710.18930000016,0.1361788617886179,0.37,35166.288,0.01935483870967742,0.06774193548387097,0.02258064516129032,0.08709677419354839,0.003225806451612903,0.559,0.22,-7,266,2.4,0.0539245460110818,34,P28800
3.97818750745931e-05,0.1174934725848564,0.0835509138381201,40462.71440000001,0.2140992167101827,0.12,41388.1,0.002967359050445104,0.09198813056379822,0.005934718100890208,0.04451038575667656,0.0,0.731,0.133,-63,221,4.0,0.0032085765805718,17,Q2TA49
3.97818750745931e-05,0.06531531531531531,0.04279279279279279,50132.57150000009,0.1981981981981983,0.464,27557.174,0.02521008403361345,0.07142857142857142,0.02941176470588235,0.08403361344537816,0.02100840336134454,0.541,0.291,-49,229,5.0,0.0036391285555742,20,Q28017
3.97818750745931e-05,0.0845771144278607,0.0845771144278607,22392.76489999999,0.2039800995024875,0.149,19219.236,0.02923976608187134,0.07017543859649122,0.02339181286549707,0.07017543859649122,0.02339181286549707,0.711,0.03,-11,316,5.0,0.0076602061333887,30,Q3T149
3.00508221488159,0.06393442622950819,0.08852459016393442,68586.93790000016,0.2426229508196721,0.449,37796.886,0.01785714285714286,0.04761904761904762,0.03571428571428571,0.03273809523809524,0.0119047619047619,0.351,0.648,-11,316,5.0,0.6146330076791328,23,Q3SZ57
3.97818750745931e-05,0.0627062706270627,0.1155115511551155,34612.79290000004,0.2508250825082509,0.274,25785.76,0.01818181818181818,0.05454545454545454,0.04545454545454546,0.06818181818181818,0.02727272727272727,0.644,0.3,-7,266,2.4,0.0170801769880328,34,P13213
0.10391793166193,0.0,0.0,0.0,0.0,0.432,56825.058,0.01720841300191205,0.06883365200764818,0.02103250478011472,0.04206500956022945,0.01720841300191205,0.479,0.278,39,282,5.0,1.624351033324769,22,P01030
0.00983736816319538,0.04927007299270073,0.07481751824817519,61997.75550000017,0.2609489051094889,0.389,36493.11,0.01791044776119403,0.06567164179104477,0.01194029850746269,0.04776119402985075,0.01492537313432836,0.593,0.234,-63,221,4.0,0.0269268680580054,17,Q3MHN2
3.97818750745931e-05,0.08295964125560538,0.09417040358744394,102979.2159000006,0.2522421524663678,0.401,60402.973,0.001872659176029963,0.05430711610486891,0.0299625468164794,0.02808988764044944,0.02247191011235955,0.283,0.706,12,229,5.0,0.0007407468755446,33,Q3B7N2
3.97818750745931e-05,0.08942457231726283,0.07309486780715396,139696.7262000003,0.135303265940902,0.449,76133.736,0.00847457627118644,0.08898305084745763,0.03954802259887006,0.05508474576271186,0.00847457627118644,0.489,0.334,-3,609,5.0,0.0039539196485458,31,P12661
0.000136065762269546,0.0496,0.0496,69870.93280000023,0.2927999999999999,0.44,39448.239,0.03142857142857143,0.06,0.04857142857142857,0.04571428571428571,0.01428571428571429,0.589,0.099,-11,316,5.0,0.0836170844249567,30,Q5NTB3
3.97818750745931e-05,0.1088180112570356,0.05065666041275797,56450.90440000011,0.151969981238274,0.492,29547.345,0.02214022140221402,0.1070110701107011,0.01476014760147601,0.02952029520295203,0.007380073800738007,0.441,0.341,-63,221,4.0,0.0099428633546895,17,Q5EAD2
0.0837674772345288,0.06456953642384106,0.09933774834437085,69561.14970000021,0.2450331125827814,0.437,38856.851,0.02941176470588235,0.02941176470588235,0.02647058823529412,0.04411764705882353,0.01176470588235294,0.326,0.674,-12,271,5.0,0.0018135243046419,24,G3MYZ3
0.0207375675836061,0.103960396039604,0.07920792079207921,22144.0982,0.2277227722772277,0.272,17129.481,0.006802721088435374,0.07482993197278912,0.02040816326530612,0.09523809523809523,0.006802721088435374,0.564,0.248,-3,609,5.0,1.911912872823964,31,Q2KIS7
3.97818750745931e-05,0.05970149253731343,0.0767590618336887,54684.24010000011,0.2643923240938166,0.322,36324.378,0.01257861635220126,0.04088050314465409,0.0220125786163522,0.02830188679245283,0.0220125786163522,0.458,0.501,29,226,5.0,0.0046669551894353,21,O46470
0.462608016497444,0.1408450704225352,0.0352112676056338,15184.17599999998,0.147887323943662,0.423,8855.949,0.0,0.08536585365853659,0.0975609756097561,0.03658536585365853,0.0,0.239,0.761,-3,609,5.0,4.490738097740013,31,P01966
0.0838256377639182,0.05397727272727273,0.07954545454545454,39234.38619999996,0.21875,0.324,26845.765,0.01260504201680672,0.07983193277310924,0.01260504201680672,0.08823529411764706,0.02100840336134454,0.588,0.125,-7,266,2.4,0.2062173052355961,34,P00978
0.00715494513673731,0.06878306878306878,0.08994708994708994,21401.34720000002,0.1322751322751323,0.328,14766.408,0.04724409448818898,0.06299212598425197,0.02362204724409449,0.08661417322834646,0.01574803149606299,0.534,0.116,-42,149,5.0,0.7482891754280115,19,Q32KY0
0.0529479107062413,0.06622516556291391,0.05298013245033113,101235.4810000005,0.2284768211920529,0.412,58419.465,0.01125703564727955,0.07879924953095685,0.03564727954971857,0.05816135084427768,0.005628517823639775,0.509,0.17,-3,609,5.0,0.0199477317776759,31,Q0VCM5
0.0184262933668031,0.04444444444444445,0.04273504273504274,129532.6465000004,0.3384615384615385,0.404,78014.325,0.01004304160688666,0.08608321377331421,0.02582496413199426,0.04447632711621234,0.02008608321377331,0.666,0.085,29,288,5.0,0.5385573751255909,29,Q28178
3.97818750745931e-05,0.08365019011406843,0.06844106463878327,29585.29240000001,0.2509505703422054,0.422,18271.823,0.03289473684210526,0.02631578947368421,0.03947368421052631,0.03947368421052631,0.03289473684210526,0.43,0.327,-42,149,5.0,0.0073375724049307,19,Q3T0X5
0.000225748426689214,0.06751054852320675,0.05907172995780591,24966.70209999998,0.2784810126582278,0.135,21958.106,0.004878048780487805,0.1609756097560976,0.01951219512195122,0.06341463414634146,0.00975609756097561,0.831,0.093,-49,218,5.0,0.0155294804447858,26,Q05718
0.0092576775550671,0.05345911949685535,0.04716981132075472,70993.29390000027,0.300314465408805,0.431,40777.174,0.02762430939226519,0.07734806629834254,0.03038674033149171,0.05524861878453038,0.02486187845303867,0.586,0.112,-63,221,4.0,0.0155196629941005,17,Q2KJ63
0.000362034583828927,0.048582995951417,0.04453441295546558,26398.90360000001,0.2186234817813766,0.251,20742.7,0.01081081081081081,0.1567567567567568,0.02162162162162162,0.04864864864864865,0.01081081081081081,0.733,0.012,-12,271,5.0,0.0218309976976395,25,Q2KIV9
3.97818750745931e-05,0.06616541353383458,0.07518796992481203,75781.66400000031,0.1984962406015037,0.358,47845.653,0.01639344262295082,0.07962529274004684,0.02107728337236534,0.0585480093676815,0.01405152224824356,0.568,0.239,-49,218,5.0,0.2202201336009158,26,Q32LP0
3.97818750745931e-05,0.1174934725848564,0.0835509138381201,40462.71440000001,0.2140992167101827,0.12,41388.1,0.002967359050445104,0.09198813056379822,0.005934718100890208,0.04451038575667656,0.0,0.731,0.133,29,288,5.0,0.0014794806478799,29,Q2TA49
3.97818750745931e-05,0.06143790849673202,0.05555555555555555,167936.8591000001,0.2183006535947711,0.405,98604.293,0.00989010989010989,0.0978021978021978,0.01428571428571429,0.03846153846153846,0.02087912087912088,0.587,0.061,12,229,5.0,0.002574013289896,33,Q28146
0.435971436460038,0.103448275862069,0.06896551724137931,15859.02499999999,0.1310344827586207,0.469,9158.122,0.0,0.05194805194805195,0.03896103896103896,0.02597402597402598,0.0,0.221,0.779,-12,271,5.0,2.79047809903409,24,P02081
0.000816585257705034,0.0960960960960961,0.04204204204204205,35867.67400000007,0.2372372372372372,0.592,17082.642,0.01470588235294118,0.125,0.04411764705882353,0.01470588235294118,0.007352941176470588,0.417,0.321,-42,151,5.0,0.2070900603428327,28,P10096
3.97818750745931e-05,0.05477528089887641,0.05056179775280899,79971.97230000034,0.2865168539325843,0.348,49064.098,0.01939655172413793,0.09482758620689655,0.04310344827586207,0.05818965517241379,0.01077586206896552,0.695,0.055,-3,609,5.0,0.0080700133569618,31,Q24K22
3.97818750745931e-05,0.06463878326996197,0.05703422053231939,27931.0768,0.155893536121673,0.316,19421.743,0.01111111111111111,0.2444444444444444,0.01111111111111111,0.03888888888888889,0.02222222222222222,0.548,0.437,29,226,5.0,0.0125576943652586,21,P13135
0.0372600982963244,0.04065040650406504,0.06666666666666667,67011.37560000035,0.2845528455284553,0.07,57342.123,0.03496503496503497,0.1153846153846154,0.02447552447552448,0.05244755244755245,0.003496503496503497,0.761,0.193,39,282,5.0,0.0513531885133662,27,P02672
3.97818750745931e-05,0.07317073170731707,0.04878048780487805,22992.7255,0.2292682926829268,0.527,11475.877,0.03092783505154639,0.05154639175257732,0.01030927835051546,0.04123711340206185,0.04123711340206185,0.332,0.322,12,291,5.0,0.0166565638028836,32,P33672
10.4013051030226,0.08522727272727272,0.0625,77752.37030000037,0.265625,0.499,41394.128,0.0084985835694051,0.07932011331444759,0.0226628895184136,0.0226628895184136,0.0084985835694051,0.501,0.341,-63,221,4.0,0.0934297192951039,17,Q29443
0.0849784551931533,0.0673076923076923,0.0625,46228.37250000003,0.1658653846153848,0.421,27726.826,0.01659751037344398,0.07468879668049792,0.008298755186721992,0.05394190871369295,0.01244813278008299,0.464,0.267,-63,221,4.0,0.0422387644026491,18,Q95121
3.97818750745931e-05,0.04184549356223176,0.0740343347639485,104539.9561000009,0.2864806866952789,0.324,67735.093,0.01746031746031746,0.07301587301587302,0.02063492063492063,0.04603174603174603,0.02222222222222222,0.626,0.158,-42,149,5.0,0.0244792787839506,19,Q29RU4
0.387476893391423,0.07625272331154684,0.05010893246187364,52208.66320000005,0.2113289760348583,0.399,30361.002,0.003623188405797101,0.108695652173913,0.06884057971014493,0.04710144927536232,0.007246376811594203,0.614,0.065,-63,221,4.0,0.0173606219323258,17,Q3SZV7
0.00521067904751495,0.06122448979591837,0.05612244897959184,42786.56670000002,0.1760204081632653,0.018,39756.188,0.02337662337662338,0.05974025974025974,0.02597402597402598,0.1064935064935065,0.007792207792207792,0.964,0.036,-11,316,5.0,0.0119881453234803,30,Q29RM2
0.0178769641842136,0.1075949367088608,0.1170886075949367,35979.43230000007,0.1962025316455696,0.063,30545.063,0.01013513513513514,0.05743243243243244,0.01351351351351351,0.1148648648648649,0.01351351351351351,0.206,0.794,-11,316,5.0,12.27708076888747,23,Q03247
3.97818750745931e-05,0.07331378299120235,0.07624633431085044,38894.80550000005,0.2844574780058651,0.375,24229.418,0.0187793427230047,0.1032863849765258,0.03755868544600939,0.07981220657276995,0.004694835680751174,0.578,0.179,39,282,5.0,0.0045705626474707,27,Q2KJ33
0.00511644371378327,0.11,0.04,10842.56439999999,0.23,0.19,9578.473,0.01234567901234568,0.09876543209876543,0.0,0.1111111111111111,0.01234567901234568,0.74,0.1,-49,218,5.0,0.4731772187056969,26,P04815
0.435971436460038,0.103448275862069,0.06896551724137931,15859.02499999999,0.1310344827586207,0.469,9158.122,0.0,0.05194805194805195,0.03896103896103896,0.02597402597402598,0.0,0.221,0.779,-49,218,5.0,2.765296177255006,26,P02081
0.139881759878826,0.05797101449275362,0.05797101449275362,38251.70550000003,0.2608695652173914,0.304,26850.605,0.04583333333333333,0.07083333333333333,0.03333333333333333,0.05416666666666667,0.025,0.658,0.009,-12,271,5.0,2.746013783676884,24,P17690
0.0372600982963244,0.04065040650406504,0.06666666666666667,67011.37560000035,0.2845528455284553,0.07,57342.123,0.03496503496503497,0.1153846153846154,0.02447552447552448,0.05244755244755245,0.003496503496503497,0.761,0.193,-63,221,4.0,0.3202594517202808,17,P02672
0.357467915843436,0.09453781512605042,0.04621848739495799,51423.51240000007,0.09243697478991597,0.408,30970.776,0.01773049645390071,0.0673758865248227,0.03191489361702127,0.07092198581560284,0.007092198581560284,0.481,0.29,-42,149,5.0,0.1323460816292389,19,P01017
0.00413334619983614,0.04,0.1,5983.862299999999,0.14,0.0,4967.974,0.06,0.08,0.1,0.12,0.06,0.82,0.14,-49,229,5.0,1.738911257525297,20,P56651
3.97818750745931e-05,0.0752212389380531,0.05530973451327434,51446.72950000012,0.2234513274336284,0.482,27234.983,0.0170940170940171,0.06837606837606838,0.03846153846153846,0.03418803418803419,0.02136752136752137,0.493,0.414,-63,221,4.0,0.0013876701927949,17,Q3SWY2
0.752092584803253,0.0705596107055961,0.07785888077858881,46236.37440000004,0.1532846715328468,0.465,26298.135,0.004545454545454545,0.05454545454545454,0.03636363636363636,0.04090909090909091,0.00909090909090909,0.438,0.26,-42,149,5.0,0.1665898831452786,19,Q9TTE1
0.000225748426689214,0.06751054852320675,0.05907172995780591,24966.70209999998,0.2784810126582278,0.135,21958.106,0.004878048780487805,0.1609756097560976,0.01951219512195122,0.06341463414634146,0.00975609756097561,0.831,0.093,-12,271,5.0,0.0450055798703245,25,Q05718
0.232006736352292,0.05256241787122207,0.0657030223390276,85365.36060000042,0.2522996057818659,0.41,50115.181,0.008908685968819599,0.1002227171492205,0.0178173719376392,0.04231625835189309,0.0289532293986637,0.568,0.191,-49,218,5.0,0.4326472915604482,26,P81187
0.00295200447545541,0.07317073170731707,0.09552845528455285,54509.53510000009,0.2642276422764227,0.358,35932.517,0.01582278481012658,0.08860759493670886,0.03481012658227848,0.07278481012658228,0.006329113924050633,0.634,0.157,-63,221,4.0,0.0028543831388514,18,P00743
3.97818750745931e-05,0.08829568788501027,0.06160164271047228,51906.13310000004,0.2156057494866529,0.357,35563.853,0.01597444089456869,0.0926517571884984,0.01916932907348243,0.05431309904153354,0.01277955271565495,0.604,0.14,-42,151,5.0,0.002645877617831,28,F1N152
3.97818750745931e-05,0.1,0.04545454545454546,24354.99320000001,0.259090909090909,0.314,15751.254,0.01986754966887417,0.0728476821192053,0.01986754966887417,0.06622516556291391,0.01986754966887417,0.609,0.1,-12,271,5.0,0.0132221884281414,24,P16368
0.462608016497444,0.1408450704225352,0.0352112676056338,15184.17599999998,0.147887323943662,0.423,8855.949,0.0,0.08536585365853659,0.0975609756097561,0.03658536585365853,0.0,0.239,0.761,-12,271,5.0,7.249570189062168,25,P01966
0.00309220476275624,0.06624605678233439,0.08517350157728706,34014.61470000001,0.1955835962145109,0.161,29487.423,0.0112781954887218,0.1503759398496241,0.04511278195488722,0.1165413533834586,0.01503759398496241,0.845,0.079,-11,316,5.0,0.0729688137508723,30,P13384
0.00283929633618224,0.0472972972972973,0.05630630630630631,50243.48500000004,0.2657657657657657,0.284,34286.276,0.02515723270440252,0.07547169811320754,0.0220125786163522,0.0660377358490566,0.04088050314465409,0.601,0.266,39,282,5.0,0.0139400769862554,27,P12799
3.97818750745931e-05,0.0787037037037037,0.05555555555555555,24422.80320000001,0.2453703703703705,0.38,15259.259,0.02985074626865672,0.06716417910447761,0.02238805970149254,0.05970149253731343,0.02238805970149254,0.481,0.315,-49,229,5.0,0.0207759367884888,20,Q3T054
0.0045304837356389,0.05020352781546811,0.06151062867480778,248980.1455,0.2161917684305744,0.369,149680.634,0.02652329749103943,0.04444444444444445,0.02652329749103943,0.06093189964157706,0.02365591397849462,0.727,0.038,12,229,5.0,0.038632715786437,33,Q28107
0.0529479107062413,0.06622516556291391,0.05298013245033113,101235.4810000005,0.2284768211920529,0.412,58419.465,0.01125703564727955,0.07879924953095685,0.03564727954971857,0.05816135084427768,0.005628517823639775,0.509,0.17,-7,266,2.4,0.0017543529085917,35,Q0VCM5
3.97818750745931e-05,0.1174934725848564,0.0835509138381201,40462.71440000001,0.2140992167101827,0.12,41388.1,0.002967359050445104,0.09198813056379822,0.005934718100890208,0.04451038575667656,0.0,0.731,0.133,-12,271,5.0,0.0017694814677332,25,Q2TA49
0.0186131204946751,0.03141361256544502,0.05235602094240838,20645.73930000001,0.2041884816753927,0.293,15408.241,0.0,0.1185185185185185,0.04444444444444445,0.04444444444444445,0.0,0.681,0.0,-12,271,5.0,0.0094790206146145,25,Q2KIT0
0.00900492053107607,0.09774436090225563,0.05194805194805195,138936.8465000008,0.1797676008202325,0.169,127749.187,0.01398026315789474,0.203125,0.004934210526315789,0.03289473684210526,0.006578947368421052,0.916,0.018,-3,609,5.0,0.0136450287769341,31,P02453
3.97818750745931e-05,0.05759162303664921,0.06806282722513089,21258.35710000002,0.2356020942408378,0.476,12066.542,0.02,0.03,0.02,0.06,0.01,0.414,0.372,-7,266,2.4,0.0039817903837612,34,Q2KJ93
0.28055744452553,0.06172839506172839,0.06285072951739619,99549.75440000047,0.2199775533108868,0.441,55274.426,0.01204819277108434,0.08634538152610442,0.03012048192771084,0.04618473895582329,0.02409638554216868,0.492,0.165,-3,609,5.0,0.0939851875198228,31,P56652
3.97818750745931e-05,0.0650759219088937,0.06724511930585683,50978.62590000009,0.2321041214750542,0.44,30257.769,0.0,0.09302325581395349,0.007751937984496124,0.05813953488372093,0.007751937984496124,0.56,0.08,29,288,5.0,0.0039270199678031,29,Q92176
3.97818750745931e-05,0.04774897680763984,0.1323328785811733,84729.75270000033,0.2564802182810368,0.398,52955.217,0.009070294784580499,0.04988662131519275,0.009070294784580499,0.01360544217687075,0.01360544217687075,0.461,0.357,-3,609,5.0,0.0489359419624319,31,Q76LV2
3.97818750745931e-05,0.04878048780487805,0.05420054200542006,41589.5618,0.1219512195121952,0.407,25511.884,0.0273972602739726,0.0776255707762557,0.0319634703196347,0.0730593607305936,0.0319634703196347,0.829,0.046,-12,271,5.0,0.0434659220627964,25,P21809
3.00508221488159,0.06393442622950819,0.08852459016393442,68586.93790000016,0.2426229508196721,0.449,37796.886,0.01785714285714286,0.04761904761904762,0.03571428571428571,0.03273809523809524,0.0119047619047619,0.351,0.648,-3,609,5.0,0.583955580987987,31,Q3SZ57
0.00407824328839123,0.0681265206812652,0.0705596107055961,46396.81340000006,0.1678832116788321,0.465,26412.41,0.00909090909090909,0.05,0.02727272727272727,0.04090909090909091,0.00909090909090909,0.428,0.268,29,288,5.0,0.0033711023333836,29,A2I7N1
