Number of features,Avg accuracy,Std dev,List of features,Combined Score
50,0.9533416536057737,0.0054063128641085294,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_I, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, aromaticity, flexibility_std, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_exposed, fraction_buried, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_total, fraction_exposed_polar_exposed, rsa_mean, rsa_std, asa_sum, fraction_exposed_exposed_C, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9379353407416652
49,0.9542733306244073,0.007773983351845449,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_I, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, aromaticity, flexibility_std, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_buried, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_total, fraction_exposed_polar_exposed, rsa_mean, rsa_std, asa_sum, fraction_exposed_exposed_C, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9366993472725619
48,0.9545838896306187,0.005631695052677267,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_I, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, flexibility_std, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_buried, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_total, fraction_exposed_polar_exposed, rsa_mean, rsa_std, asa_sum, fraction_exposed_exposed_C, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9393521945779414
47,0.953028192178944,0.006173570555732031,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_I, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, flexibility_std, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_buried, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_total, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_C, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.937454621623212
46,0.9539637390917358,0.0039098290675342335,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_I, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, flexibility_std, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_buried, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_total, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9408539100242016
45,0.9558328979702404,0.006922037286751491,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_I, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_buried, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_total, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.939910860683489
44,0.9530291596524835,0.006465519333377155,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_I, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_total, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9377636403191063
43,0.9539627716181963,0.00605795938855725,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_total, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.939304812229639
42,0.9564501460885044,0.008251980131037145,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, frac_aa_W, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9397981659574673
41,0.9545838896306187,0.0075416471270567,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_sheet, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.938842242503562
40,0.9545848571041582,0.006579302081076833,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_V, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9400055550230814
39,0.9536512451384456,0.007442299305846478,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_core, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.938408945832599
38,0.9580068110137188,0.007790946437707644,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, rsa_mean, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9426158645760111
37,0.9564501460885045,0.007887462589652852,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_P, frac_aa_R, frac_aa_T, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9411626834988517
36,0.9558280606025426,0.007612125891700251,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, molecular_weight, flexibility_min, isoelectric_point, secondary_structure_fraction_disordered, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9410159347108423
35,0.955829028076082,0.006512438308299468,"Abundance_Controls, Length, Mass, frac_aa_C, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, molecular_weight, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9423165897677825
34,0.9548944486368297,0.006735971277307002,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, molecular_weight, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9413584773595227
33,0.9558299955496217,0.0067974063670128365,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_total, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9424325891826087
32,0.955829028076082,0.00694165898577554,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, NP_incubation Concentration (mg/mL), Incubation Concentration (mg/ml)",0.9424873690903065
31,0.955829028076082,0.007609437644026663,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_G, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.9420195904320554
30,0.955827093129003,0.006818798256714036,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_I, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.943008294872289
29,0.9548934811632902,0.00805346388901798,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_coil, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.9410400172742722
28,0.9555155666492521,0.008378806809951287,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_G, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.9415367598393007
27,0.9573847255277569,0.0066882752211853864,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, isoelectric_point, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.9452964503065715
26,0.9567626400417948,0.008860401831416224,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_S, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.9427022382103786
25,0.9548944486368297,0.0075487116572427295,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_R, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.942345736979587
24,0.955205007643041,0.007012917258855557,"Abundance_Controls, Length, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.9433920903841854
23,0.9561395870822933,0.007562315884521083,"Abundance_Controls, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized, Incubation Concentration (mg/ml)",0.9439772711977722
22,0.953028192178944,0.0056771351425471,"Abundance_Controls, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_T, fraction_exposed_exposed_Y, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized",0.9429510570363969
21,0.9536512451384456,0.0051351232586526125,"Abundance_Controls, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, fraction_exposed_exposed_T, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized",0.944316121879793
20,0.9548973510574486,0.00507680935596332,"Abundance_Controls, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, nsp_secondary_structure_helix, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized",0.9458205417014852
19,0.9533397186586947,0.00670437167565779,"Abundance_Controls, Mass, frac_aa_F, frac_aa_L, frac_aa_M, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized",0.942835346983037
18,0.9552088775371994,0.0062655472491365445,"Abundance_Controls, Mass, frac_aa_F, frac_aa_L, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized",0.9453433302880628
17,0.952406106692982,0.005252305407776953,"Abundance_Controls, frac_aa_F, frac_aa_L, frac_aa_T, flexibility_min, gravy, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized",0.943753801285205
16,0.9552059751165805,0.007010085214980996,"Abundance_Controls, frac_aa_F, frac_aa_L, frac_aa_T, flexibility_min, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Surface_Ligand, Dtem, Dh_functionalized",0.9449958899015994
15,0.9545887269983165,0.006688578899604807,"Abundance_Controls, frac_aa_F, frac_aa_L, frac_aa_T, flexibility_min, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_P, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Dtem, Dh_functionalized",0.9449001480987117
14,0.9548973510574486,0.005953381973346404,"Abundance_Controls, frac_aa_F, frac_aa_L, frac_aa_T, flexibility_min, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_M, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Dtem, Dh_functionalized",0.9461439690841021
13,0.9536512451384456,0.0058382568107839565,"Abundance_Controls, frac_aa_F, frac_aa_L, frac_aa_T, flexibility_min, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Dtem, Dh_functionalized",0.9452129883276615
12,0.9542733306244073,0.006253652271732975,"Abundance_Controls, frac_aa_L, frac_aa_T, flexibility_min, fraction_exposed_nonpolar_exposed, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Dtem, Dh_functionalized",0.9456196783526744
11,0.9548973510574486,0.005444621760535122,"Abundance_Controls, frac_aa_L, frac_aa_T, flexibility_min, fraction_exposed_polar_exposed, asa_sum, fraction_exposed_exposed_R, nsp_secondary_structure_sheet, Zeta Potential, Dtem, Dh_functionalized",0.9472527292969134
